ra,dec,sigra,sigdec,w1mpro,w1sigmpro,w1snr,w2mpro,w2sigmpro,w2snr,w3mpro,w3sigmpro,w3snr,w4mpro,w4sigmpro,w4snr,cc_flags,ph_qual,sso_flg,qual_frame,qi_fact,saa_sep,moon_masked,mjd,source_id,w1flux,w1sigflux,w2flux,w2sigflux,allwise_cntr,r_allwise
48.5558135,-22.5955055,0.1457,0.1528,14.152,0.058,18.8,13.484,0.092,11.7,,,,,,,0000,AA,0,10,1.0,13.896,00,56682.64445242,45513a064-000277,443.75,23.637,296.62,25.245,4.880228013510317e+17,0.591376
48.555816,-22.5956205,0.1949,0.1933,14.46,0.073,15.0,13.588,0.125,8.7,,,,,,,0000,AB,0,10,1.0,-1.503,00,56682.71028626,45514a087-000399,334.19,22.338,269.62,30.954,4.880228013510317e+17,0.882689
48.5557853,-22.5955168,0.1879,0.2004,14.6,0.076,14.2,13.63,0.105,10.3,,,,,,,0000,AA,0,10,1.0,-8.326,00,56682.77624741,45517a064-000549,293.52,20.607,259.23,25.114,4.880228013510317e+17,0.53786
48.5558954,-22.5954989,0.2092,0.1869,14.269,0.066,16.4,13.444,0.096,11.4,,,,,,,0000,AA,0,10,1.0,-18.36,00,56682.84208116,45518a088-003502,398.36,24.345,307.8,27.117,4.880228013510317e+17,0.828913
48.5563955,-22.5957363,0.1336,0.1111,14.46,0.067,16.1,11.946,0.058,18.7,,,,,,,0000,AA,0,0,0.0,-17.494,00,56682.90791495,45521a063-010089,334.18,20.735,1223.5,65.533,4.880228013510317e+17,2.69281
48.5557703,-22.595102,0.1335,0.1498,13.42,0.048,22.6,13.572,0.095,11.5,,,,,,,0000,AA,0,10,1.0,-2.524,00,56682.9738761,45522a088-000825,870.33,38.504,273.45,23.86,4.880228013510317e+17,1.207836
48.5557766,-22.5954137,0.1479,0.1497,14.184,0.054,20.2,13.344,0.095,11.5,,,,,,,0000,AA,0,10,1.0,18.748,00,56683.0397099,45525a064-000293,430.89,21.296,337.53,29.399,4.880228013510317e+17,0.387309
48.5558757,-22.5955008,0.2014,0.2107,14.59,0.078,14.0,13.735,0.118,9.2,,,,,,,0000,AB,0,10,1.0,59.864,00,56683.17150484,45529a064-000403,296.43,21.163,235.43,25.647,4.880228013510317e+17,0.77003
48.5558566,-22.5954989,0.1308,0.1287,13.955,0.047,23.2,13.469,0.096,11.3,,,,,,,0000,AA,0,5,0.5,93.878,00,56683.30317238,45533a063-000260,532.07,22.911,300.82,26.597,4.880228013510317e+17,0.708716
48.5558554,-22.5955083,0.1721,0.1455,14.228,0.056,19.5,13.602,0.115,9.5,,,,,,,0000,AB,0,10,1.0,79.374,00,56683.43496733,45537a064-000332,413.75,21.254,266.0,28.142,4.880228013510317e+17,0.719043
48.5559844,-22.5954395,0.1963,0.1977,14.104,0.082,13.2,13.741,0.106,10.3,,,,,,,0000,AA,0,10,1.0,98.647,00,56871.86336743,51261b211-000308,459.39,34.727,229.23,22.36,4.880228013510317e+17,1.078752
48.5558701,-22.5954933,0.2478,0.2006,14.521,0.072,15.0,13.676,0.131,8.3,,,,,,,0000,AB,0,5,0.5,58.973,00,56871.99490731,51265b211-000366,313.1,20.859,243.48,29.284,4.880228013510317e+17,0.742984
48.555823,-22.5955779,0.1749,0.1807,14.257,0.058,18.7,13.72,0.147,7.4,,,,,,,0000,AB,0,10,1.0,-3.05,00,56872.25798699,51273b211-000346,398.97,21.359,233.78,31.64,4.880228013510317e+17,0.779655
48.5559238,-22.5954799,0.2021,0.2002,14.423,0.07,15.5,13.599,0.103,10.5,,,,,,,0000,AA,0,10,1.0,-13.169,00,56872.32382056,51276a186-001759,342.45,22.1,261.34,24.878,4.880228013510317e+17,0.900093
48.5559001,-22.5956604,0.5723,0.5857,15.886,0.296,3.7,14.04,0.207,5.3,,,,,,,0000,BB,0,0,0.0,-13.296,00,56872.38952677,51277b210-008019,89.042,24.293,174.08,33.143,4.880228013510317e+17,1.171544
48.5557961,-22.5956047,0.37,0.3984,15.972,0.205,5.3,14.083,0.142,7.6,,,,,,,0000,BB,0,0,0.0,-13.918,00,56872.38965413,51277b212-008667,82.217,15.561,167.32,21.903,4.880228013510317e+17,0.7981
48.5558449,-22.5954171,0.176,0.1569,14.129,0.063,17.4,13.445,0.156,7.0,,,,,,,0000,AB,0,10,1.0,17.413,00,56872.52119397,51281b211-000285,449.12,25.863,301.11,43.212,4.880228013510317e+17,0.61345
48.5557555,-22.5955218,0.1433,0.1323,13.948,0.048,22.7,13.595,0.11,9.8,,,,,,,0000,AB,0,10,1.0,39.055,00,56872.58690023,51284a186-000265,530.7,23.429,262.22,26.666,4.880228013510317e+17,0.479069
48.5558516,-22.595462,0.1421,0.1512,14.24,0.056,19.3,13.624,0.113,9.6,,,,,,,0000,AB,0,10,1.0,59.597,00,56872.65273381,51285b211-000319,405.43,20.981,255.37,26.513,4.880228013510317e+17,0.651755
48.5557784,-22.5954816,0.2198,0.2431,14.526,0.088,12.3,13.703,0.113,9.6,,,,,,,0000,AB,0,10,1.0,79.732,00,56872.71844001,51288a186-000352,311.58,25.302,237.39,24.759,4.880228013510317e+17,0.447393
48.5558888,-22.5955305,0.1428,0.1668,14.279,0.067,16.2,13.373,0.087,12.4,,,,,,,0000,AA,0,10,1.0,79.51,00,56872.71856743,51288a187-000328,391.19,24.161,321.83,25.858,4.880228013510317e+17,0.854051
