HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2460117.93094,2023-06-22.4337540,bF,1.53,17.048,14.811,0.028,4.321,0.111,g
2460117.93224,2023-06-22.4350508,bF,1.54,16.937,14.782,0.030,4.438,0.123,g
2460131.87084,2023-07-06.3727466,bj,1.59,14.812,14.461,0.159,5.967,0.865,g
2460131.87210,2023-07-06.3739944,bj,1.76,14.913,>14.913,99.990,2.629,0.787,g
2460131.87335,2023-07-06.3752493,bj,1.63,14.706,>14.706,99.990,4.213,0.952,g
2460132.87756,2023-07-07.3793997,bF,1.60,16.540,14.689,0.040,4.835,0.176,g
2460132.87888,2023-07-07.3807116,bF,1.59,16.434,14.436,0.035,6.104,0.194,g
2460132.88017,2023-07-07.3820020,bF,1.60,16.576,15.164,0.060,3.123,0.170,g
2460136.86537,2023-07-11.3669153,bF,1.69,16.784,14.779,0.034,4.450,0.141,g
2460136.86664,2023-07-11.3681956,bF,1.69,16.824,14.853,0.036,4.157,0.136,g
2460136.86794,2023-07-11.3694956,bF,1.74,16.750,14.804,0.036,4.349,0.145,g
2460138.85379,2023-07-13.3552006,bF,1.58,16.956,14.984,0.035,3.686,0.120,g
2460138.85508,2023-07-13.3564807,bF,1.52,16.905,14.758,0.030,4.539,0.126,g
2460138.85638,2023-07-13.3577817,bF,1.57,16.960,15.002,0.036,3.623,0.120,g
2460140.60185,2023-07-15.1031259,bn,2.05,16.859,14.848,0.034,4.177,0.131,g
2460140.60319,2023-07-15.1044721,bn,2.03,16.861,14.944,0.037,3.822,0.131,g
2460140.60461,2023-07-15.1058855,bn,2.05,16.980,15.046,0.037,3.483,0.118,g
2460142.85625,2023-07-17.3573655,bF,1.60,17.051,14.841,0.028,4.201,0.110,g
2460142.85753,2023-07-17.3586460,bF,1.54,17.125,15.179,0.036,3.079,0.103,g
2460142.85880,2023-07-17.3599171,bF,1.62,17.039,14.977,0.033,3.708,0.111,g
2460145.88874,2023-07-20.3896282,bF,1.53,17.094,14.800,0.026,4.368,0.106,g
2460145.89002,2023-07-20.3909074,bF,1.48,17.109,14.890,0.028,4.019,0.105,g
2460147.59688,2023-07-22.0976439,bn,1.56,16.874,14.798,0.032,4.371,0.130,g
2460147.59811,2023-07-22.0988761,bn,1.61,16.886,15.031,0.039,3.529,0.129,g
2460147.59956,2023-07-22.1003231,bn,1.55,16.846,14.999,0.040,3.635,0.133,g
2460150.58321,2023-07-25.0837464,bn,1.51,16.974,14.748,0.028,4.581,0.119,g
2460150.58449,2023-07-25.0850163,bn,1.54,17.024,15.005,0.034,3.613,0.113,g
2460150.58570,2023-07-25.0862335,bn,1.50,17.080,15.035,0.033,3.515,0.108,g
2460153.57942,2023-07-28.0797311,bn,1.59,16.942,14.731,0.028,4.654,0.122,g
2460153.58065,2023-07-28.0809603,bn,1.54,16.931,14.656,0.027,4.984,0.124,g
2460153.58188,2023-07-28.0821870,bn,1.52,16.980,14.695,0.027,4.810,0.118,g
2460153.60397,2023-07-28.1042855,bn,1.52,17.072,15.009,0.033,3.604,0.109,g
2460153.60520,2023-07-28.1055100,bn,1.56,17.122,15.117,0.034,3.258,0.104,g
2460153.60643,2023-07-28.1067414,bn,1.59,17.099,14.967,0.031,3.741,0.106,g
2460153.83849,2023-07-28.3387756,bj,1.59,17.120,15.053,0.032,3.460,0.104,g
2460153.83970,2023-07-28.3399974,bj,1.57,17.077,14.972,0.031,3.728,0.108,g
2460153.84093,2023-07-28.3412259,bj,1.59,17.150,15.050,0.031,3.469,0.101,g
2460154.85344,2023-07-29.3536574,bF,1.61,17.140,15.137,0.034,3.202,0.102,g
2460154.85474,2023-07-29.3549511,bF,1.63,17.080,14.908,0.029,3.953,0.107,g
2460154.85604,2023-07-29.3562540,bF,1.61,17.070,14.845,0.028,4.189,0.109,g
2460155.87627,2023-07-30.3763967,bj,1.57,16.457,14.983,0.056,3.690,0.190,g
2460155.87750,2023-07-30.3776302,bj,1.54,15.900,15.015,0.097,3.581,0.317,g
2460155.87873,2023-07-30.3788547,bj,1.62,16.207,14.908,0.066,3.952,0.240,g
2460156.80968,2023-07-31.3097471,bj,1.51,16.208,15.124,0.081,3.240,0.239,g
2460156.81092,2023-07-31.3109815,bj,1.55,16.340,15.005,0.064,3.612,0.212,g
2460156.81215,2023-07-31.3122151,bj,1.60,16.279,14.904,0.062,3.966,0.224,g
2460157.82105,2023-08-01.3210377,bF,1.50,16.278,15.084,0.073,3.361,0.224,g
2460157.82236,2023-08-01.3223512,bF,1.63,16.306,15.058,0.069,3.442,0.218,g
2460157.82366,2023-08-01.3236504,bF,1.50,16.200,15.075,0.078,3.389,0.241,g
2460159.79524,2023-08-03.2950761,bj,1.64,15.935,14.973,0.090,3.723,0.307,g
2460159.79647,2023-08-03.2963023,bj,1.58,15.933,15.297,0.122,2.763,0.308,g
2460159.79769,2023-08-03.2975214,bj,1.58,16.012,15.006,0.087,3.610,0.286,g
2460161.96398,2023-08-05.4636499,br,1.49,15.837,14.598,0.070,5.259,0.337,g
2460161.96549,2023-08-05.4651636,br,1.50,16.042,14.447,0.050,6.044,0.279,g
2460161.96703,2023-08-05.4666973,br,1.67,15.771,14.662,0.079,4.957,0.357,g
2460162.97264,2023-08-06.4722364,br,1.7,15.703,14.669,0.085,4.926,0.381,g
2460164.54052,2023-08-08.0399969,bn,1.56,16.462,15.051,0.060,3.465,0.189,g
2460164.54175,2023-08-08.0412256,bn,1.55,16.651,14.951,0.046,3.799,0.160,g
2460164.54298,2023-08-08.0424591,bn,1.52,16.405,14.770,0.048,4.489,0.200,g
2460166.67991,2023-08-10.1792160,bn,1.57,16.716,14.775,0.037,4.467,0.150,g
2460166.68113,2023-08-10.1804446,bn,1.55,16.651,14.643,0.034,5.046,0.160,g
2460166.68236,2023-08-10.1816758,bn,1.51,16.544,14.817,0.045,4.299,0.176,g
2460169.51413,2023-08-13.0132371,bn,1.81,16.731,14.454,0.027,6.000,0.150,g
2460169.51539,2023-08-13.0144883,bn,1.74,16.744,14.389,0.026,6.375,0.149,g
2460169.51663,2023-08-13.0157247,bn,1.74,16.776,14.535,0.028,5.571,0.144,g
2460172.52490,2023-08-16.0237751,bn,1.61,17.033,14.936,0.032,3.848,0.112,g
2460172.52624,2023-08-16.0251131,bn,1.60,17.016,14.962,0.033,3.761,0.114,g
2460172.52754,2023-08-16.0264194,bn,1.58,17.014,14.933,0.032,3.862,0.115,g
2460185.49110,2023-08-28.9890643,bn,1.72,15.950,14.329,0.049,6.733,0.304,g
2460185.49292,2023-08-28.9908767,bn,1.72,16.153,14.574,0.051,5.378,0.252,g
2460186.98716,2023-08-30.4850167,br,1.43,15.581,14.837,0.110,4.218,0.426,g
2460191.96996,2023-09-04.4674863,br,1.44,16.144,15.031,0.079,3.528,0.253,g
2460191.97143,2023-09-04.4689649,br,1.45,15.933,14.904,0.085,3.969,0.308,g
2460191.97290,2023-09-04.4704326,br,1.45,16.040,14.890,0.076,4.020,0.279,g
2460194.96735,2023-09-07.4647015,br,1.45,16.790,15.150,0.048,3.164,0.140,g
2460194.96880,2023-09-07.4661482,br,1.44,16.889,15.327,0.052,2.685,0.128,g
2460194.97026,2023-09-07.4676026,br,1.44,16.782,15.100,0.046,3.312,0.141,g
2460196.97009,2023-09-09.4673105,br,1.45,16.856,14.855,0.035,4.148,0.132,g
2460196.97153,2023-09-09.4687494,br,1.46,16.795,15.043,0.043,3.490,0.141,g
2460196.97302,2023-09-09.4702446,br,1.43,16.779,14.863,0.037,4.116,0.142,g
2460201.45090,2023-09-13.9478585,bn,1.50,17.201,15.346,0.039,2.639,0.096,g
2460209.91930,2023-09-22.4158180,br,1.45,16.978,15.016,0.036,3.579,0.118,g
2460209.92079,2023-09-22.4173172,br,1.44,17.025,14.998,0.034,3.637,0.113,g
2460209.92230,2023-09-22.4188232,br,1.43,17.071,15.049,0.034,3.472,0.108,g
2460216.40496,2023-09-28.9011969,bn,1.72,15.932,15.197,0.111,3.029,0.308,g
2460216.40620,2023-09-28.9024341,bn,1.57,15.770,15.202,0.130,3.015,0.357,g
2460216.40743,2023-09-28.9036620,bn,1.52,15.828,15.084,0.111,3.360,0.339,g
2460219.68357,2023-10-02.1796820,bj,1.74,16.341,15.341,0.087,2.651,0.211,g
2460219.68481,2023-10-02.1809155,bj,1.61,16.498,15.333,0.075,2.671,0.183,g
2460219.68603,2023-10-02.1821406,bj,1.60,16.391,15.116,0.068,3.262,0.202,g
2460226.68495,2023-10-09.1808142,bF,1.51,17.131,14.823,0.026,4.271,0.102,g
2460226.68621,2023-10-09.1820870,bF,1.55,17.146,14.881,0.027,4.054,0.101,g
2460226.68747,2023-10-09.1833479,bF,1.50,17.262,15.145,0.031,3.178,0.091,g
2460227.86452,2023-10-10.3603589,bF,1.58,17.111,14.964,0.030,3.753,0.104,g
2460227.86578,2023-10-10.3616236,bF,1.57,17.213,15.190,0.034,3.048,0.095,g
2460227.86705,2023-10-10.3628818,bF,1.54,17.224,15.103,0.031,3.304,0.094,g
2460228.88067,2023-10-11.3764737,bF,1.64,17.176,15.233,0.036,2.931,0.098,g
2460228.88192,2023-10-11.3777365,bF,1.68,17.090,15.213,0.039,2.984,0.106,g
2460228.88318,2023-10-11.3789995,bF,1.55,17.042,15.266,0.043,2.843,0.111,g
2460230.69380,2023-10-13.1895708,bj,1.56,17.162,15.219,0.036,2.966,0.099,g
2460230.69503,2023-10-13.1907987,bj,1.58,17.124,15.161,0.036,3.132,0.103,g
2460230.69625,2023-10-13.1920160,bj,1.54,17.175,15.152,0.034,3.156,0.098,g
2460231.77797,2023-10-14.2737067,bF,1.50,17.151,14.880,0.027,4.056,0.101,g
2460231.77923,2023-10-14.2749760,bF,1.49,17.316,15.178,0.030,3.082,0.086,g
2460231.78052,2023-10-14.2762537,bF,1.48,17.250,15.189,0.033,3.050,0.092,g
2460232.63027,2023-10-15.1259878,bj,1.56,17.112,15.097,0.034,3.320,0.104,g
2460232.63149,2023-10-15.1272142,bj,1.54,17.151,15.213,0.037,2.985,0.101,g
2460232.63272,2023-10-15.1284362,bj,1.58,17.146,15.110,0.033,3.279,0.101,g
2460233.79061,2023-10-16.2863061,br,1.46,17.029,15.099,0.038,3.316,0.114,g
2460233.79183,2023-10-16.2875268,br,1.44,17.032,14.965,0.033,3.750,0.114,g
2460233.79306,2023-10-16.2887578,br,1.50,17.073,15.261,0.041,2.856,0.109,g
2460234.78908,2023-10-17.2847461,bj,1.58,16.129,15.042,0.081,3.494,0.259,g
2460234.79029,2023-10-17.2859658,bj,1.51,16.713,15.053,0.048,3.457,0.153,g
2460234.79152,2023-10-17.2871934,bj,1.51,16.178,15.284,0.096,2.796,0.246,g
2460235.58502,2023-10-18.0806850,bF,1.62,17.109,15.362,0.044,2.602,0.104,g
2460235.58631,2023-10-18.0819665,bF,1.60,17.091,15.219,0.039,2.967,0.106,g
2460235.58758,2023-10-18.0832430,bF,1.61,17.140,15.327,0.041,2.687,0.101,g
2460236.35178,2023-10-18.8474310,bn,1.53,17.044,15.155,0.038,3.149,0.111,g
2460236.35301,2023-10-18.8486600,bn,1.58,17.134,15.285,0.040,2.791,0.102,g
2460236.35425,2023-10-18.8498962,bn,1.55,17.097,15.171,0.037,3.103,0.106,g
2460237.59136,2023-10-20.0869909,bF,1.61,17.128,15.374,0.043,2.573,0.103,g
2460237.59263,2023-10-20.0882574,bF,1.60,17.062,15.305,0.043,2.741,0.109,g
2460237.59391,2023-10-20.0895406,bF,1.54,17.060,15.205,0.040,3.007,0.109,g
2460238.82880,2023-10-21.3244135,bj,1.52,14.376,>14.376,99.990,4.056,1.291,g
2460238.83001,2023-10-21.3256212,bj,1.54,14.934,>14.934,99.990,2.883,0.772,g
2460238.83124,2023-10-21.3268490,bj,1.50,14.860,>14.860,99.990,3.420,0.826,g
2460239.57778,2023-10-22.0733740,bF,1.65,16.964,15.299,0.047,2.758,0.119,g
2460239.57904,2023-10-22.0746430,bF,1.65,16.960,15.205,0.043,3.006,0.120,g
2460239.58030,2023-10-22.0759078,bF,1.62,16.870,15.079,0.042,3.377,0.130,g
2460242.62565,2023-10-25.1212125,bj,1.52,16.510,15.480,0.085,2.333,0.181,g
2460242.62689,2023-10-25.1224563,bj,1.55,16.639,15.177,0.057,3.083,0.161,g
2460242.62810,2023-10-25.1236791,bj,1.58,16.666,15.146,0.054,3.175,0.157,g
2460243.62698,2023-10-26.1225520,bF,1.51,16.384,15.146,0.070,3.173,0.203,g
2460243.62826,2023-10-26.1238217,bF,1.60,16.395,15.341,0.083,2.652,0.201,g
2460243.62953,2023-10-26.1250913,bF,1.53,16.555,15.074,0.056,3.393,0.174,g
2460244.64941,2023-10-27.1449631,bF,1.56,16.297,15.237,0.083,2.918,0.220,g
2460244.65069,2023-10-27.1462378,bF,1.54,16.370,15.334,0.084,2.669,0.206,g
2460244.65197,2023-10-27.1475142,bF,1.53,16.275,15.157,0.078,3.143,0.225,g
2460249.74514,2023-11-01.2406901,br,1.42,16.342,15.062,0.067,3.430,0.211,g
2460249.74637,2023-11-01.2419166,br,1.48,16.574,14.762,0.041,4.522,0.171,g
2460249.74759,2023-11-01.2431277,br,1.43,16.231,14.500,0.044,5.754,0.235,g
2460250.63336,2023-11-02.1289027,bj,1.53,17.209,15.250,0.036,2.883,0.095,g
2460250.63458,2023-11-02.1301219,bj,1.58,16.509,14.871,0.049,4.089,0.184,g
2460250.63582,2023-11-02.1313578,bj,1.59,16.106,14.784,0.066,4.428,0.267,g
2460251.73870,2023-11-03.2342488,bF,1.68,17.044,15.299,0.044,2.756,0.111,g
2460251.74069,2023-11-03.2362405,bF,1.69,17.090,15.255,0.040,2.872,0.106,g
2460251.74268,2023-11-03.2382204,bF,1.72,17.068,15.107,0.036,3.291,0.109,g
2460252.93596,2023-11-04.4315170,br,1.45,16.537,15.002,0.053,3.623,0.177,g
2460252.93723,2023-11-04.4327811,br,1.41,16.487,15.034,0.057,3.518,0.185,g
2460252.93846,2023-11-04.4340100,br,1.48,16.504,14.939,0.052,3.841,0.182,g
2460255.67000,2023-11-07.1655722,bF,1.53,17.282,15.294,0.035,2.770,0.089,g
2460255.67200,2023-11-07.1675687,bF,1.53,17.307,15.282,0.034,2.801,0.087,g
2460255.67398,2023-11-07.1695567,bF,1.56,17.280,15.262,0.034,2.853,0.089,g
2460259.72029,2023-11-11.2159069,bF,1.56,17.264,15.231,0.034,2.935,0.090,g
2460259.72228,2023-11-11.2178996,bF,1.56,17.206,15.121,0.032,3.247,0.095,g
2460259.72426,2023-11-11.2198835,bF,1.58,17.187,15.157,0.034,3.144,0.097,g
2460260.51936,2023-11-12.0149991,bn,1.47,17.210,15.231,0.035,2.936,0.095,g
2460260.52059,2023-11-12.0162281,bn,1.54,17.133,15.132,0.035,3.214,0.102,g
2460260.52184,2023-11-12.0174744,bn,1.51,17.132,15.030,0.031,3.530,0.102,g
2460262.76069,2023-11-14.2563548,bj,1.52,17.235,15.324,0.037,2.693,0.093,g
2460262.76190,2023-11-14.2575755,bj,1.55,17.245,15.319,0.037,2.706,0.092,g
2460262.76313,2023-11-14.2588041,bj,1.48,17.219,15.408,0.041,2.494,0.094,g
2460263.54575,2023-11-15.0414378,bj,1.68,17.162,15.117,0.033,3.262,0.100,g
2460263.54699,2023-11-15.0426704,bj,1.58,17.212,15.182,0.034,3.072,0.095,g
2460263.54821,2023-11-15.0438961,bj,1.67,17.045,15.102,0.036,3.305,0.111,g
2460264.72553,2023-11-16.2212432,bj,1.50,17.199,15.228,0.035,2.943,0.096,g
2460264.72677,2023-11-16.2224837,bj,1.54,17.127,15.058,0.032,3.441,0.103,g
2460264.72801,2023-11-16.2237155,bj,1.56,17.270,15.326,0.036,2.687,0.090,g
2460265.75350,2023-11-17.2492369,bF,1.62,17.219,15.238,0.035,2.914,0.094,g
2460265.75479,2023-11-17.2505150,bF,1.57,17.331,15.485,0.040,2.321,0.085,g
2460265.75605,2023-11-17.2517828,bF,1.60,17.275,15.376,0.038,2.567,0.090,g
2460267.68374,2023-11-19.1795104,br,1.49,16.906,14.946,0.036,3.817,0.127,g
2460267.68497,2023-11-19.1807394,br,1.47,16.795,14.742,0.033,4.604,0.141,g
2460267.68619,2023-11-19.1819697,br,1.50,16.814,14.689,0.031,4.836,0.138,g
2460268.58866,2023-11-20.0844584,bF,1.53,16.864,14.612,0.027,5.190,0.131,g
2460268.58992,2023-11-20.0857217,bF,1.53,16.955,14.750,0.029,4.572,0.120,g
2460268.59120,2023-11-20.0870015,bF,1.49,16.898,14.869,0.034,4.095,0.127,g
2460269.55856,2023-11-21.0543949,bF,1.53,16.835,14.845,0.035,4.190,0.134,g
2460269.55984,2023-11-21.0556659,bF,1.55,16.989,15.052,0.037,3.461,0.117,g
2460269.56110,2023-11-21.0569252,bF,1.55,16.837,15.058,0.042,3.441,0.134,g
2460269.70654,2023-11-21.2023645,bj,1.56,17.022,15.073,0.036,3.395,0.113,g
2460269.70775,2023-11-21.2035803,bj,1.51,16.930,14.916,0.034,3.923,0.123,g
2460269.70897,2023-11-21.2048045,bj,1.54,16.857,14.874,0.035,4.077,0.132,g
2460270.80225,2023-11-22.2981159,br,1.45,16.442,15.537,0.095,2.215,0.193,g
2460270.80349,2023-11-22.2993531,br,1.47,16.419,15.237,0.074,2.917,0.198,g
2460270.80471,2023-11-22.3005689,br,1.49,16.495,15.434,0.082,2.436,0.184,g
2460271.56718,2023-11-23.0630631,bj,1.65,16.536,14.866,0.047,4.109,0.177,g
2460271.56841,2023-11-23.0642899,bj,1.59,16.529,14.867,0.047,4.105,0.178,g
2460271.56963,2023-11-23.0655175,bj,1.60,16.681,15.034,0.048,3.518,0.155,g
2460274.56391,2023-11-26.0598876,bj,1.61,16.239,14.972,0.068,3.727,0.232,g
2460274.56514,2023-11-26.0611175,bj,1.57,16.459,15.195,0.068,3.035,0.190,g
2460274.56636,2023-11-26.0623442,bj,1.54,16.345,15.069,0.068,3.406,0.211,g
2460276.30417,2023-11-27.8002144,bn,1.63,15.883,14.199,0.046,7.593,0.324,g
2460276.30539,2023-11-27.8014320,bn,1.60,16.117,14.290,0.041,6.978,0.261,g
2460276.30663,2023-11-27.8026666,bn,1.56,15.980,14.707,0.068,4.759,0.295,g
2460277.84211,2023-11-29.3382096,br,1.26,14.926,>14.926,99.990,-0.101,0.777,g
2460277.84332,2023-11-29.3394267,br,1.63,14.407,>14.407,99.990,-1.664,1.254,g
2460278.68232,2023-11-30.1784597,br,1.42,16.274,15.529,0.110,2.230,0.225,g
2460278.68355,2023-11-30.1796861,br,1.45,16.151,15.208,0.092,2.999,0.252,g
2460278.68477,2023-11-30.1809060,br,1.47,16.293,15.310,0.089,2.729,0.221,g
2460282.83561,2023-12-04.3319098,br,1.51,16.465,14.811,0.048,4.319,0.190,g
2460282.83683,2023-12-04.3331328,br,1.55,16.484,14.905,0.051,3.965,0.186,g
2460282.83806,2023-12-04.3343571,br,1.47,16.439,14.824,0.049,4.270,0.195,g
2460283.64800,2023-12-05.1443425,bj,1.60,17.272,15.317,0.036,2.712,0.090,g
2460283.64923,2023-12-05.1455726,bj,1.60,17.151,14.955,0.029,3.784,0.101,g
2460283.65047,2023-12-05.1468134,bj,1.56,17.108,14.879,0.028,4.060,0.105,g
2460283.84624,2023-12-05.3425870,br,1.48,16.522,14.604,0.037,5.230,0.181,g
2460283.84746,2023-12-05.3438149,br,1.45,16.535,14.854,0.046,4.155,0.178,g
2460284.82861,2023-12-06.3250003,br,1.45,16.815,15.201,0.049,3.016,0.137,g
2460284.82986,2023-12-06.3262459,br,1.46,16.760,14.875,0.038,4.073,0.145,g
2460284.83108,2023-12-06.3274679,br,1.4,16.749,14.782,0.036,4.438,0.147,g
2460285.66428,2023-12-07.1607113,bj,1.62,17.007,15.382,0.049,2.554,0.114,g
2460285.66551,2023-12-07.1619401,bj,1.56,17.079,15.347,0.044,2.636,0.107,g
2460285.66672,2023-12-07.1631583,bj,1.65,17.182,15.426,0.043,2.453,0.098,g
2460286.74929,2023-12-08.2457719,bj,1.73,17.041,15.182,0.039,3.072,0.111,g
2460286.75052,2023-12-08.2470041,bj,1.64,17.084,15.227,0.039,2.946,0.107,g
2460286.75175,2023-12-08.2482283,bj,1.66,17.006,15.040,0.036,3.500,0.115,g
2460289.60247,2023-12-11.0990964,bj,1.73,17.210,15.365,0.040,2.595,0.095,g
2460289.60372,2023-12-11.1003355,bj,1.68,17.251,15.381,0.039,2.556,0.092,g
2460289.60493,2023-12-11.1015525,bj,1.73,17.276,15.414,0.039,2.481,0.090,g
2460289.79024,2023-12-11.2868657,br,1.48,17.059,15.275,0.042,2.819,0.110,g
2460289.79147,2023-12-11.2880958,br,1.46,16.981,15.063,0.037,3.427,0.118,g
2460289.79270,2023-12-11.2893292,br,1.48,16.994,15.119,0.039,3.255,0.117,g
2460290.73545,2023-12-12.2321380,bj,1.58,17.181,15.316,0.039,2.716,0.098,g
2460290.73666,2023-12-12.2333435,bj,1.58,17.067,15.043,0.034,3.490,0.108,g
2460290.73787,2023-12-12.2345603,bj,1.52,17.127,15.015,0.031,3.581,0.103,g
2460291.73930,2023-12-13.2360406,br,1.53,99.990,99.990,99.990,99.990,99.990,g
2460291.74176,2023-12-13.2384957,br,1.74,99.990,99.990,99.990,99.990,99.990,g
2460292.50505,2023-12-14.0018297,bn,1.50,16.825,14.484,0.026,5.839,0.142,g
2460292.50629,2023-12-14.0030620,bn,1.56,16.843,14.533,0.027,5.584,0.138,g
2460293.77667,2023-12-15.2735142,br,1.45,17.001,15.029,0.036,3.535,0.117,g
2460293.77790,2023-12-15.2747486,br,1.47,17.100,15.146,0.037,3.174,0.107,g
2460293.77914,2023-12-15.2759837,br,1.46,17.002,15.068,0.038,3.409,0.117,g
2460295.61272,2023-12-17.1096672,br,1.38,16.813,14.995,0.042,3.650,0.139,g
2460295.61394,2023-12-17.1108876,br,1.43,16.741,15.200,0.054,3.021,0.148,g
2460295.61516,2023-12-17.1121071,br,1.37,16.636,15.370,0.068,2.582,0.162,g
2460301.64487,2023-12-23.1421799,bj,1.70,16.554,15.312,0.070,2.725,0.174,g
2460301.64608,2023-12-23.1433915,bj,1.75,16.603,15.175,0.059,3.091,0.166,g
2460301.64731,2023-12-23.1446109,bj,1.72,16.675,15.376,0.066,2.568,0.155,g
2460308.75010,2023-12-30.2478737,br,1.45,16.289,15.515,0.107,2.259,0.222,g
2460308.75132,2023-12-30.2490935,br,1.46,16.269,15.175,0.080,3.093,0.227,g
2460308.75254,2023-12-30.2503122,br,1.43,16.301,15.709,0.127,1.891,0.219,g
2460309.74264,2023-12-31.2404864,br,1.80,16.445,15.385,0.082,2.548,0.193,g
2460309.74388,2023-12-31.2417259,br,1.69,16.402,15.284,0.078,2.797,0.201,g
2460309.74513,2023-12-31.2429712,br,1.73,16.456,15.349,0.079,2.632,0.191,g
2460309.80281,2023-12-31.3006515,br,1.49,15.801,15.677,0.196,1.945,0.347,g
2460309.80402,2023-12-31.3018677,br,1.54,15.714,15.144,0.130,3.180,0.377,g
2460309.80525,2023-12-31.3030880,br,1.51,15.778,15.527,0.174,2.235,0.355,g
2460310.66123,2024-01-01.1591333,bj,1.57,17.091,15.529,0.052,2.230,0.106,g
2460310.66245,2024-01-01.1603619,bj,1.57,16.987,15.599,0.061,2.091,0.117,g
2460310.66368,2024-01-01.1615893,bj,1.53,17.074,15.807,0.068,1.727,0.108,g
2460311.65290,2024-01-02.1508746,bF,1.70,17.292,15.726,0.052,1.860,0.088,g
2460311.65417,2024-01-02.1521476,bF,1.73,17.230,15.578,0.048,2.133,0.093,g
2460311.65545,2024-01-02.1534209,bF,1.62,17.243,15.426,0.041,2.452,0.092,g
2460314.67001,2024-01-05.1681888,bF,1.75,17.262,15.804,0.057,1.730,0.091,g
2460314.67126,2024-01-05.1694425,bF,1.46,17.304,15.761,0.053,1.802,0.087,g
2460314.67253,2024-01-05.1707148,bF,1.46,17.237,15.861,0.061,1.644,0.093,g
2460315.71944,2024-01-06.2177026,br,1.87,15.859,14.850,0.088,4.168,0.337,g
2460315.72066,2024-01-06.2189233,br,1.72,16.239,15.201,0.086,3.018,0.236,g
2460315.72189,2024-01-06.2201489,br,1.60,14.931,>14.931,99.990,1.629,0.775,g
2460322.40599,2024-01-12.9047358,bn,1.48,17.119,15.508,0.049,2.273,0.103,g
2460322.40721,2024-01-12.9059695,bn,1.49,16.602,15.362,0.070,2.602,0.167,g
2460322.40845,2024-01-12.9072072,bn,1.48,15.085,>15.085,99.990,2.093,0.672,g
2460323.40941,2024-01-13.9082501,bn,1.49,17.070,15.020,0.033,3.563,0.109,g
2460323.41064,2024-01-13.9094686,bn,1.51,17.128,15.265,0.039,2.844,0.103,g
2460323.41186,2024-01-13.9106927,bn,1.48,17.162,15.409,0.043,2.492,0.099,g
2460324.40902,2024-01-14.9079262,bn,1.55,16.962,14.705,0.027,4.765,0.120,g
2460324.41026,2024-01-14.9091649,bn,1.51,17.000,14.880,0.031,4.055,0.116,g
2460324.41149,2024-01-14.9103906,bn,1.53,16.991,14.822,0.030,4.276,0.117,g
2460325.39859,2024-01-15.8975791,bn,1.48,17.184,15.190,0.035,3.048,0.098,g
2460325.39981,2024-01-15.8987974,bn,1.49,17.109,15.210,0.038,2.993,0.104,g
2460325.40106,2024-01-15.9000439,bn,1.48,17.122,15.089,0.033,3.346,0.103,g
2460326.32064,2024-01-16.8196936,bn,1.60,16.660,15.247,0.059,2.894,0.158,g
2460326.32211,2024-01-16.8211631,bn,1.58,16.709,15.001,0.045,3.627,0.151,g
2460327.33376,2024-01-17.8328993,bn,1.51,16.893,15.134,0.043,3.208,0.127,g
2460327.33560,2024-01-17.8347307,bn,1.50,16.880,15.084,0.042,3.362,0.129,g
2460327.33682,2024-01-17.8359603,bn,1.49,16.832,14.980,0.040,3.698,0.135,g
2460328.35280,2024-01-18.8520153,bn,1.48,16.825,15.434,0.061,2.436,0.135,g
2460328.35404,2024-01-18.8532537,bn,1.53,16.848,15.339,0.054,2.657,0.133,g
2460328.35531,2024-01-18.8545202,bn,1.44,16.873,15.385,0.056,2.548,0.130,g
2460329.36428,2024-01-19.8635616,bn,1.52,16.584,15.269,0.065,2.834,0.169,g
2460329.36551,2024-01-19.8647916,bn,1.51,16.774,15.464,0.065,2.368,0.142,g
2460329.36673,2024-01-19.8660195,bn,1.51,16.624,15.299,0.065,2.756,0.163,g
2460331.35497,2024-01-21.8544054,bn,1.58,16.442,15.399,0.084,2.515,0.193,g
2460331.35619,2024-01-21.8556369,bn,1.62,16.351,15.348,0.087,2.635,0.209,g
2460331.35743,2024-01-21.8568763,bn,1.60,16.405,>16.405,99.990,0.944,0.199,g
2460332.32751,2024-01-22.8270342,bn,1.53,16.434,15.359,0.081,2.610,0.194,g
2460332.32904,2024-01-22.8285653,bn,1.60,16.600,15.347,0.069,2.636,0.167,g
2460332.33036,2024-01-22.8298878,bn,1.61,16.545,15.347,0.073,2.637,0.175,g
2460333.35849,2024-01-23.8580893,bn,1.49,16.396,15.290,0.079,2.779,0.201,g
2460333.35972,2024-01-23.8593201,bn,1.46,16.321,15.374,0.092,2.572,0.215,g
2460333.36095,2024-01-23.8605468,bn,1.59,16.276,15.071,0.072,3.402,0.224,g
2460334.37783,2024-01-24.8775120,bn,1.46,15.928,15.204,0.112,3.010,0.309,g
2460334.37906,2024-01-24.8787387,bn,1.51,16.027,15.146,0.097,3.174,0.282,g
2460334.38029,2024-01-24.8799675,bn,1.57,15.970,15.130,0.101,3.219,0.297,g
2460338.40035,2024-01-28.9003491,bn,1.61,16.105,15.502,0.126,2.288,0.263,g
2460338.40158,2024-01-28.9015734,bn,1.48,16.327,15.566,0.109,2.155,0.214,g
2460338.40283,2024-01-28.9028337,bn,1.62,16.169,15.564,0.126,2.160,0.248,g
