source_label,target_dist,x,y,flux,dx,dy,dflux,qf,rchi2,fracflux,fluxlbs,dfluxlbs,fwhm,spread_model,dspread_model,fluxiso,xiso,yiso,sky,ra,dec,coadd_id,band,unwise_detid,nm,primary,flags_unwise,flags_info,epoch,forward,mjdmin,mjdmax,mjdmean,mag,dmag,flags_unwise_bits,flags_unwise_descr,flags_info_bits,flags_info_descr
11.8,20.71662139892578,1532.31494140625,1054.9453125,210.69418334960938,0.15876469016075134,0.14661815762519836,17.97882652282715,1.0,1.6551395654678345,0.24435409903526306,217.76023864746094,18.385900497436523,2.652822732925415,0.002140939235687256,0.0031565027311444283,210.6947021484375,0.026184462010860443,0.04926760122179985,-16.493471145629883,123.84065246582031,-38.986881256103516,1238m394,1,1238m394w1o0110418e005,28,1,0,0,5,1,57338.9140625,57343.83203125,57341.37109375,16.690868377685547,0.09287320077419281,,,,
11.9,21.459800720214844,1528.4625244140625,1056.2564697265625,259.84075927734375,0.127131849527359,0.11899132281541824,18.031381607055664,1.0,1.635554313659668,0.36070555448532104,294.990478515625,18.459056854248047,2.6560471057891846,-0.004152178764343262,0.002547935349866748,259.69903564453125,0.029409058392047882,0.06936070322990417,-16.380781173706055,123.83936309814453,-38.98982238769531,1238m394,1,1238m394w1o0110305e005,27,1,0,0,5,1,57338.9140625,57343.83203125,57341.37109375,16.463232040405273,0.07546482980251312,,,,
11.10,21.463146209716797,1530.56640625,1040.927978515625,115.8829574584961,0.27901288866996765,0.2596835494041443,17.73117446899414,1.0,1.1421053409576416,0.25536954402923584,113.73649597167969,18.14637565612793,2.653538942337036,0.0041474103927612305,0.0056626396253705025,115.85816192626953,0.004285212140530348,-0.06090710312128067,-15.585718154907227,123.85442352294922,-38.988216400146484,1238m394,1,1238m394w1o0161223e005,26,1,0,0,5,1,57338.9140625,57343.83203125,57341.37109375,17.339950561523438,0.16744278371334076,,,,
11.11,22.714370727539062,1520.2435302734375,1048.0531005859375,178.77798461914062,0.18590383231639862,0.1770814061164856,17.966960906982422,1.0000001192092896,2.125871181488037,0.2788545787334442,180.33746337890625,18.379846572875977,2.6523079872131348,-0.004369795322418213,0.0036790117155760527,178.68247985839844,0.0981665700674057,0.051324669271707535,-15.145005226135254,123.84741973876953,-38.99610137939453,1238m394,1,1238m394w1o0110048e005,27,1,0,0,5,1,57338.9140625,57343.83203125,57341.37109375,16.86921501159668,0.1094847321510315,,,,
11.12,27.993221282958984,1522.1114501953125,1056.383056640625,3582.851318359375,0.01004080567508936,0.009342966601252556,20.967288970947266,1.0000001192092896,14.73843765258789,0.9398587346076965,3618.248779296875,21.43465232849121,2.6559200286865234,-0.0030704736709594727,0.00023195099493023008,3582.96630859375,0.014566210098564625,0.018082858994603157,-16.13376235961914,123.8392333984375,-38.99467468261719,1238m394,1,1238m394w1o0039179e005,26,1,0,0,5,1,57338.9140625,57343.83203125,57341.37109375,13.61442756652832,0.006353933829814196,,,,
11.13,28.08331298828125,1521.5682373046875,1040.947509765625,79.2176284790039,0.4180229902267456,0.37701675295829773,17.76308250427246,1.0,0.7850015163421631,0.26836997270584106,81.41815948486328,18.188385009765625,2.653414011001587,0.015748798847198486,0.008981862105429173,79.23979187011719,0.037060175091028214,0.03968934714794159,-14.61878490447998,123.85440826416016,-38.99509048461914,1238m394,1,1238m394w1o0161185e005,26,1,0,0,5,1,57338.9140625,57343.83203125,57341.37109375,17.752944946289062,0.247664213180542,,,,
11.14,29.38912582397461,1536.4249267578125,1055.616455078125,106.7893295288086,0.3062707185745239,0.2810528874397278,17.60716438293457,1.0,1.565300464630127,0.28160715103149414,133.65728759765625,18.022024154663086,2.6578330993652344,-0.009764552116394043,0.006165261380374432,107.32402801513672,0.5024119019508362,-0.5320298671722412,-16.710140228271484,123.8399887084961,-38.983741760253906,1238m394,1,1238m394w1o0167545e005,28,1,0,0,5,1,57338.9140625,57343.83203125,57341.37109375,17.428680419921875,0.18066264688968658,,,,
12.1,0.26579561829566956,1528.46337890625,1048.54443359375,18279.46484375,0.007612518034875393,0.0070782857947051525,78.76307678222656,1.0,8.546857833862305,0.8889158368110657,18322.60546875,80.6054458618164,2.8913395404815674,-0.0003145933151245117,0.00017910580208990723,18278.119140625,0.006527152843773365,-0.000763774907682091,-20.12160873413086,123.84693908691406,-38.98982238769531,1238m394,2,1238m394w2o0032611e005,25,1,0,0,5,1,57338.9140625,57343.83203125,57341.37109375,11.845090866088867,0.004678315483033657,,,,
12.2,4.899810791015625,1527.73876953125,1050.066650390625,3542.3994140625,0.03706614673137665,0.03574459254741669,71.1415023803711,1.0,3.7991690635681152,0.2564829885959625,3574.1767578125,72.78707122802734,2.8874306678771973,-0.0019808411598205566,0.0007861470221541822,3546.318115234375,0.045038193464279175,0.0017357936594635248,-20.081775665283203,123.84544372558594,-38.99037551879883,1238m394,2,1238m394w2o0112740e005,24,1,0,0,5,1,57338.9140625,57343.83203125,57341.37109375,13.626755714416504,0.021807648241519928,,,,
12.3,10.27978229522705,1524.7742919921875,1048.8258056640625,3111.786376953125,0.040148716419935226,0.0364285409450531,64.27867126464844,1.0,4.456852912902832,0.5482267737388611,3139.989990234375,65.93912506103516,2.888087272644043,4.2319297790527344e-05,0.0007825740613043308,3110.395751953125,-0.021247534081339836,-0.015263588167726994,-19.869327545166016,123.84666442871094,-38.99264144897461,1238m394,2,1238m394w2o0087045e005,25,1,0,0,5,1,57338.9140625,57343.83203125,57341.37109375,13.767475128173828,0.02243068255484104,,,,
12.4,11.990163803100586,1529.4796142578125,1044.2054443359375,277.2908630371094,0.4211238622665405,0.3883441686630249,58.97853469848633,0.9999999403953552,0.8830042481422424,0.2509172856807709,307.4869079589844,60.58319091796875,2.8894340991973877,-0.002263009548187256,0.007963459007441998,277.69500732421875,-0.12754769623279572,0.10181035846471786,-20.35915756225586,123.85120391845703,-38.98904800415039,1238m394,2,1238m394w2o0123698e005,28,1,0,0,5,1,57338.9140625,57343.83203125,57341.37109375,16.392662048339844,0.2345113605260849,,,,
12.5,15.924490928649902,1524.824951171875,1052.93310546875,329.4845886230469,0.3567173480987549,0.3363116681575775,60.67821502685547,1.0,0.9378576278686523,0.255331814289093,354.80517578125,62.3344612121582,2.8870291709899902,-0.0162084698677063,0.007577127777040005,333.18988037109375,0.4941585659980774,-0.6259465217590332,-19.600282669067383,123.8426284790039,-38.99260330200195,1238m394,2,1238m394w2o0123687e005,26,1,0,0,5,1,57338.9140625,57343.83203125,57341.37109375,16.205411911010742,0.20225790143013,,,,
12.6,15.988936424255371,1530.20849609375,1054.008544921875,1244.823974609375,0.0969376191496849,0.08803419768810272,62.325016021728516,0.9999998807907104,0.5748271942138672,0.6492565870285034,1281.6690673828125,64.00379180908203,2.8870511054992676,0.0021337270736694336,0.0019520147470757365,1245.135498046875,-0.0016045918455347419,0.03979874774813652,-20.182056427001953,123.84156799316406,-38.988487243652344,1238m394,2,1238m394w2o0051326e005,26,1,0,0,5,1,57338.9140625,57343.83203125,57341.37109375,14.762229919433594,0.05440545454621315,,,,
12.7,17.20713233947754,1525.71728515625,1042.84521484375,166.9166259765625,0.6966049075126648,0.6477811932563782,59.62935256958008,1.0,0.9677974581718445,0.2991645038127899,192.8096466064453,61.28098678588867,2.8882179260253906,-0.006245970726013184,0.013697488233447075,167.4485321044922,0.9503464698791504,-0.7237861752510071,-20.302133560180664,123.8525390625,-38.991920471191406,1238m394,2,1238m394w2o0134295e005,27,1,0,0,5,1,57338.9140625,57343.83203125,57341.37109375,16.943750381469727,0.40576016902923584,,,,
12.8,23.068260192871094,1532.1639404296875,1055.99609375,286.43157958984375,0.4097325801849365,0.3787405490875244,59.907081604003906,0.9999998807907104,0.549214243888855,0.32889118790626526,358.939453125,61.547523498535156,2.8868255615234375,0.00020498037338256836,0.007970870472490788,287.49212646484375,-0.37706634402275085,-0.5053198337554932,-20.43514633178711,123.83961486816406,-38.986995697021484,1238m394,2,1238m394w2o0087203e005,27,1,0,0,5,1,57338.9140625,57343.83203125,57341.37109375,16.35744857788086,0.23048222064971924,,,,
12.9,28.120973587036133,1522.0477294921875,1056.3912353515625,3708.84912109375,0.033446017652750015,0.031452957540750504,65.24070739746094,0.9999999403953552,0.8591049313545227,0.9398177862167358,3757.813720703125,66.9760971069336,2.889620304107666,-0.0019655227661132812,0.000681390636600554,3708.824462890625,0.0029919480439275503,0.005377855617552996,-18.954221725463867,123.83922576904297,-38.994720458984375,1238m394,2,1238m394w2o0032478e005,26,1,0,0,5,1,57338.9140625,57343.83203125,57341.37109375,13.576902389526367,0.019100675359368324,,,,
13.1,0.3034946024417877,1528.3880615234375,1048.4215087890625,17693.302734375,0.0030650405678898096,0.0028489897958934307,33.81086730957031,1.0000001192092896,15.85091781616211,0.8753288984298706,17692.333984375,34.43046188354492,2.6468353271484375,1.8894672393798828e-05,8.107542817015201e-05,17693.298828125,0.008776385337114334,0.006746395491063595,-13.627055168151855,123.84706115722656,-38.9898796081543,1238m394,1,1238m394w1o0039332e006,14,1,0,0,6,0,57503.859375,57509.03515625,57506.4453125,11.880477905273438,0.002074761316180229,,,,
13.2,4.231956481933594,1527.8958740234375,1049.8707275390625,4281.7568359375,0.011647108942270279,0.011370754800736904,29.7443790435791,1.0000001192092896,10.165974617004395,0.3120691478252411,4283.06201171875,30.289575576782227,2.640935182571411,-0.00030875205993652344,0.0002754806773737073,4285.708984375,0.022512387484312057,-0.002089739078655839,-13.759102821350098,123.84563446044922,-38.990257263183594,1238m394,1,1238m394w1o0145774e006,13,1,0,0,6,0,57503.859375,57509.03515625,57506.4453125,13.420945167541504,0.00754242017865181,,,,
13.3,9.875389099121094,1524.907958984375,1048.6456298828125,3157.728271484375,0.01508607342839241,0.013184011913836002,25.63726234436035,1.0,29.67447280883789,0.5990137457847595,3160.58544921875,26.152568817138672,2.6444854736328125,0.0024149417877197266,0.00030727306148037314,3156.72998046875,-0.018426507711410522,-0.009789993055164814,-13.397895812988281,123.84683990478516,-38.99253845214844,1238m394,1,1238m394w1o0109879e006,14,1,0,0,6,0,57503.859375,57509.03515625,57506.4453125,13.75156307220459,0.008815152570605278,,,,
13.4,12.068595886230469,1529.7386474609375,1044.2442626953125,277.8104553222656,0.15039965510368347,0.14573167264461517,22.910802841186523,1.0,2.2284746170043945,0.2968771457672119,274.18865966796875,23.421810150146484,2.6437137126922607,-0.003352820873260498,0.002996271476149559,277.73492431640625,-0.04109841212630272,-0.0780012458562851,-13.577553749084473,123.85116577148438,-38.98884963989258,1238m394,1,1238m394w1o0159943e006,15,1,0,0,6,0,57503.859375,57509.03515625,57506.4453125,16.390628814697266,0.08974358439445496,,,,
13.5,14.291428565979004,1525.5316162109375,1052.722900390625,347.7834777832031,0.1228206530213356,0.1121836006641388,22.86490249633789,1.0,1.4304567575454712,0.2985277771949768,351.552978515625,23.38953399658203,2.6453588008880615,-0.004974544048309326,0.002407340332865715,347.6660461425781,-0.03613787144422531,0.04659033566713333,-13.774630546569824,123.84283447265625,-38.992061614990234,1238m394,1,1238m394w1o0159931e006,15,1,0,0,6,0,57503.859375,57509.03515625,57506.4453125,16.146728515625,0.07148444652557373,,,,
13.6,15.70156192779541,1530.2603759765625,1053.8824462890625,846.0452880859375,0.049550969153642654,0.04631146788597107,23.053558349609375,0.9999998807907104,0.7366594672203064,0.5548157691955566,852.8115234375,23.5850772857666,2.641798496246338,-0.000714719295501709,0.0010098179336637259,846.012451171875,0.006731016095727682,-0.0001764150511007756,-14.202181816101074,123.8416976928711,-38.98844909667969,1238m394,1,1238m394w1o0061809e006,15,1,0,0,6,0,57503.859375,57509.03515625,57506.4453125,15.18151569366455,0.02959216758608818,,,,
13.7,15.916083335876465,1526.43896484375,1043.0419921875,151.2916259765625,0.2749021053314209,0.25707823038101196,22.744796752929688,1.0,3.1999080181121826,0.26462122797966003,147.13687133789062,23.282039642333984,2.642212390899658,0.0036371350288391113,0.005535589065402746,152.02403259277344,-0.6325942277908325,-0.20585192739963531,-13.078781127929688,123.85234832763672,-38.991371154785156,1238m394,1,1238m394w1o0145751e006,14,1,0,0,6,0,57503.859375,57509.03515625,57506.4453125,17.05046272277832,0.16447347402572632,,,,
13.8,19.59838104248047,1531.254150390625,1055.0234375,281.1722106933594,0.14983414113521576,0.13761815428733826,22.872032165527344,1.0,0.8000341057777405,0.2637554109096527,279.6107177734375,23.406564712524414,2.6410858631134033,-0.0007045865058898926,0.00301404413767159,281.1968688964844,0.03188115358352661,-0.03492731600999832,-14.35235595703125,123.840576171875,-38.98768997192383,1238m394,1,1238m394w1o0159956e006,15,1,0,0,6,0,57503.859375,57509.03515625,57506.4453125,16.3775691986084,0.08851512521505356,,,,
13.9,20.700946807861328,1528.2789306640625,1055.9774169921875,192.19882202148438,0.2170524150133133,0.201828733086586,23.362415313720703,0.9999999403953552,1.2231009006500244,0.29626455903053284,210.40211486816406,23.918222427368164,2.641263723373413,-0.005660116672515869,0.004557396750897169,192.13790893554688,0.08063457161188126,0.07030176371335983,-14.15524673461914,123.83963775634766,-38.98996353149414,1238m394,1,1238m394w1o0109966e006,12,1,0,0,6,0,57503.859375,57509.03515625,57506.4453125,16.79062271118164,0.13263069093227386,,,,
13.10,21.65091323852539,1520.63427734375,1047.98828125,185.74546813964844,0.23067887127399445,0.21409007906913757,23.633203506469727,0.9999999403953552,3.8217012882232666,0.2770036458969116,186.69244384765625,24.16579246520996,2.6418135166168213,0.010706722736358643,0.0049056196585297585,185.80487060546875,-0.0218269694596529,0.11164083331823349,-12.925830841064453,123.84748077392578,-38.99580383300781,1238m394,1,1238m394w1o0145681e006,13,1,0,0,6,0,57503.859375,57509.03515625,57506.4453125,16.82770538330078,0.13889575004577637,,,,
13.11,27.9515380859375,1521.9681396484375,1056.2457275390625,3584.13525390625,0.012320485897362232,0.011579719372093678,25.314212799072266,1.0,3.5408337116241455,0.9402431845664978,3596.714111328125,25.875263214111328,2.6425468921661377,-0.0015091300010681152,0.0002708273532334715,3584.7138671875,0.00014454842312261462,0.013772369362413883,-13.63966178894043,123.83937072753906,-38.994781494140625,1238m394,1,1238m394w1o0039176e006,14,1,0,0,6,0,57503.859375,57509.03515625,57506.4453125,13.614039421081543,0.007668519392609596,,,,
14.1,0.06244802847504616,1528.491943359375,1048.475341796875,17083.591796875,0.009996629320085049,0.009213186800479889,91.56974792480469,1.0000001192092896,2.1631557941436768,0.8636279702186584,17087.423828125,93.79423522949219,2.8909709453582764,0.00010341405868530273,0.00021012951037846506,17084.310546875,0.010649627074599266,0.005945772398263216,-19.64892578125,123.84700775146484,-38.989803314208984,1238m394,2,1238m394w2o0032480e006,14,1,0,0,6,0,57503.859375,57509.03515625,57506.44921875,11.91855239868164,0.005819745361804962,,,,
14.2,4.458012580871582,1527.915283203125,1049.9671630859375,4006.300537109375,0.040683526545763016,0.039027053862810135,87.7479019165039,0.9999999403953552,1.2797383069992065,0.28227218985557556,3994.45166015625,89.8969955444336,2.8862392902374268,0.00022238492965698242,0.0008600274450145662,4007.127197265625,0.024416137486696243,0.004190065898001194,-19.45121955871582,123.84554290771484,-38.99024200439453,1238m394,2,1238m394w2o0111633e006,13,1,0,0,6,0,57503.859375,57509.03515625,57506.44921875,13.493141174316406,0.023784087970852852,,,,
14.3,9.885324478149414,1524.91015625,1048.734130859375,3304.078369140625,0.04827921837568283,0.043791234493255615,82.17514038085938,1.0,2.0761425495147705,0.5537614226341248,3310.194580078125,84.28933715820312,2.8881330490112305,0.001409769058227539,0.0009543111664243042,3302.62158203125,-0.027090061455965042,-0.007561819162219763,-18.801837921142578,123.84675598144531,-38.99253845214844,1238m394,2,1238m394w2o0086373e006,13,1,0,0,6,0,57503.859375,57509.03515625,57506.44921875,13.702374458312988,0.02700868993997574,,,,
14.4,12.901291847229004,1529.616943359375,1043.8975830078125,310.29180908203125,0.49468815326690674,0.45588475465774536,77.67498016357422,1.0,0.7231636047363281,0.30743908882141113,332.4512939453125,79.7655258178711,2.8879261016845703,-0.011968076229095459,0.009841305203735828,309.6689758300781,0.1277727335691452,0.5674466490745544,-20.48033905029297,123.85150909423828,-38.98894119262695,1238m394,2,1238m394w2o0122108e006,14,1,0,0,6,0,57503.859375,57509.03515625,57506.44921875,16.27057456970215,0.2776918113231659,,,,
14.5,15.337530136108398,1526.767333984375,1053.7562255859375,299.75921630859375,0.5019073486328125,0.4778563380241394,76.87512969970703,1.0,1.0766372680664062,0.24031729996204376,281.7725524902344,78.94304656982422,2.8885066509246826,0.014201343059539795,0.010205511003732681,297.2359924316406,-0.6324008107185364,0.5160542130470276,-18.77498435974121,123.8418197631836,-38.991119384765625,1238m394,2,1238m394w2o0122094e006,15,1,0,0,6,0,57503.859375,57509.03515625,57506.44921875,16.308069229125977,0.28480103611946106,,,,
14.6,16.33953094482422,1529.817626953125,1054.2452392578125,666.1007690429688,0.23119264841079712,0.2099810689687729,78.38633728027344,1.0,0.8551577925682068,0.3762965500354767,661.6087646484375,80.52963256835938,2.8882699012756348,0.0064643025398254395,0.0044921766966581345,665.8053588867188,-0.03276786208152771,-0.01565178856253624,-19.617448806762695,123.84133911132812,-38.98878860473633,1238m394,2,1238m394w2o0051160e006,13,1,0,0,6,0,57503.859375,57509.03515625,57506.44921875,15.441149711608887,0.12836354970932007,,,,
14.7,17.178142547607422,1531.238525390625,1054.0643310546875,731.3645629882812,0.21201232075691223,0.19394508004188538,80.26309967041016,1.0,0.7353867292404175,0.43952229619026184,734.5335693359375,82.42705535888672,2.887012481689453,0.002070009708404541,0.004232846666127443,732.4246826171875,0.004793307278305292,-0.034890152513980865,-19.898269653320312,123.84151458740234,-38.987701416015625,1238m394,2,1238m394w2o0086523e006,13,1,0,0,6,0,57503.859375,57509.03515625,57506.44921875,15.339665412902832,0.11963524669408798,,,,
14.8,19.012496948242188,1527.1749267578125,1041.6658935546875,205.57911682128906,0.7427663803100586,0.6910543441772461,79.01232147216797,1.0,0.7142505645751953,0.4006350040435791,238.58767700195312,81.17454528808594,2.8891799449920654,-0.011328637599945068,0.015122721903026104,205.6416473388672,-0.5323123335838318,-0.6018379330635071,-19.734434127807617,123.85369873046875,-38.99081039428711,1238m394,2,1238m394w2o0135617e006,13,1,0,0,6,0,57503.859375,57509.03515625,57506.44921875,16.717552185058594,0.43987753987312317,,,,
14.9,27.783357620239258,1522.0985107421875,1056.2742919921875,3561.88134765625,0.043334029614925385,0.040406640619039536,79.91773223876953,0.9999999403953552,1.4906667470932007,0.938575029373169,3545.045166015625,82.051513671875,2.8882546424865723,-0.0023799538612365723,0.0008620125590823591,3561.43310546875,-0.008133611641824245,0.016300147399306297,-17.0977840423584,123.83934020996094,-38.99468231201172,1238m394,2,1238m394w2o0032350e006,15,1,0,0,6,0,57503.859375,57509.03515625,57506.44921875,13.620800971984863,0.024364689365029335,,,,
15.1,0.3198917508125305,1528.5601806640625,1048.5484619140625,17657.875,0.0027470095083117485,0.002610552590340376,31.255102157592773,1.0,16.551786422729492,0.8697651028633118,17660.462890625,31.8094482421875,2.6551926136016846,0.0004966855049133301,7.765614282106981e-05,17652.42578125,-0.011629641056060791,-0.008582193404436111,-13.660944938659668,123.84693908691406,-38.989749908447266,1238m394,1,1238m394w1o0039320e007,22,1,0,0,7,1,57703.26953125,57713.421875,57708.34765625,11.882654190063477,0.0019218424567952752,,,,
15.2,4.350311756134033,1528.1005859375,1049.9849853515625,4402.77001953125,0.00994264055043459,0.009706960059702396,26.423818588256836,1.0,7.71335506439209,0.3109429180622101,4404.0888671875,26.890716552734375,2.648313045501709,0.001039266586303711,0.00024044910969678313,4397.78955078125,-0.025255771353840828,0.0022876826114952564,-13.638113021850586,123.84552764892578,-38.9901008605957,1238m394,1,1238m394w1o0110493e007,23,1,0,0,7,1,57703.26953125,57713.421875,57708.34765625,13.390685081481934,0.006516273133456707,,,,
15.3,9.580257415771484,1525.0245361328125,1048.770263671875,3088.086181640625,0.01323796808719635,0.011728838086128235,22.19392204284668,1.0,26.765945434570312,0.607000470161438,3090.56396484375,22.642898559570312,2.650334596633911,0.0031418204307556152,0.00027143408078700304,3089.807861328125,0.01975584775209427,-0.009582368656992912,-13.19854736328125,123.84671783447266,-38.99245071411133,1238m394,1,1238m394w1o0061818e007,23,1,0,0,7,1,57703.26953125,57713.421875,57708.34765625,13.775776863098145,0.007803240325301886,,,,
15.4,11.91649055480957,1529.771484375,1044.31201171875,302.4071350097656,0.11985081434249878,0.11175965517759323,19.78384017944336,1.0000001192092896,2.703434467315674,0.31226658821105957,297.6507263183594,20.24506378173828,2.6526706218719482,0.004408836364746094,0.0023913541808724403,302.4765319824219,-0.03502487391233444,0.060620564967393875,-13.327376365661621,123.8510971069336,-38.988826751708984,1238m394,1,1238m394w1o0147211e007,22,1,0,0,7,1,57703.26953125,57713.421875,57708.34765625,16.298519134521484,0.07113178074359894,,,,
15.5,13.74545669555664,1525.8006591796875,1052.66357421875,360.1346130371094,0.09824887663125992,0.09324847161769867,19.530481338500977,1.0000001192092896,1.791137933731079,0.28093793988227844,357.9963684082031,19.981494903564453,2.6528215408325195,-0.00018894672393798828,0.0019685421139001846,360.2429504394531,-0.011942461133003235,-0.029281413182616234,-13.696949005126953,123.84288787841797,-38.99185562133789,1238m394,1,1238m394w1o0147182e007,23,1,0,0,7,1,57703.26953125,57713.421875,57708.34765625,16.108837127685547,0.058938466012477875,,,,
15.6,15.948346138000488,1530.2889404296875,1053.967529296875,880.4052124023438,0.0411493219435215,0.03889374062418938,20.1916561126709,0.9999998807907104,1.129004716873169,0.5651951432228088,874.208984375,20.65143585205078,2.6496076583862305,1.7881393432617188e-06,0.000858458923175931,880.3699340820312,0.004476639442145824,0.0054257893934845924,-14.225712776184082,123.84161376953125,-38.988426208496094,1238m394,1,1238m394w1o0061862e007,22,1,0,0,7,1,57703.26953125,57713.421875,57708.34765625,15.138293266296387,0.02490518055856228,,,,
15.7,17.206403732299805,1526.277099609375,1042.6015625,132.89984130859375,0.2696737051010132,0.25533685088157654,19.633922576904297,1.0,1.0732144117355347,0.28192371129989624,126.83235168457031,20.094871520996094,2.6541714668273926,-0.0008717179298400879,0.005314749665558338,132.88763427734375,-0.029247025027871132,-0.013772032223641872,-12.739943504333496,123.852783203125,-38.991493225097656,1238m394,1,1238m394w1o0161907e007,22,1,0,0,7,1,57703.26953125,57713.421875,57708.34765625,17.19118881225586,0.16158345341682434,,,,
15.8,20.0979061126709,1531.7928466796875,1054.974365234375,243.09934997558594,0.14777837693691254,0.1369931548833847,19.992259979248047,0.9999999403953552,1.1490309238433838,0.2513183653354645,227.792236328125,20.46084213256836,2.6489779949188232,-0.0010679960250854492,0.0030663013458251953,243.06173706054688,-0.07904542237520218,0.07907181978225708,-14.529144287109375,123.84062194824219,-38.98727798461914,1238m394,1,1238m394w1o0147236e007,20,1,0,0,7,1,57703.26953125,57713.421875,57708.34765625,16.535539627075195,0.08949205279350281,,,,
15.9,21.024179458618164,1528.9822998046875,1056.08251953125,209.73435974121094,0.16731856763362885,0.15759412944316864,19.399574279785156,1.0000001192092896,1.5423908233642578,0.2918131351470947,207.97225952148438,19.866609573364258,2.6484296321868896,-0.0019754767417907715,0.003420506604015827,209.90049743652344,-0.2819437086582184,-0.181473046541214,-14.300046920776367,123.83953094482422,-38.98942565917969,1238m394,1,1238m394w1o0110521e007,22,1,0,0,7,1,57703.26953125,57713.421875,57708.34765625,16.695825576782227,0.10071409493684769,,,,
15.10,22.068571090698242,1530.759765625,1040.754150390625,90.12544250488281,0.4050690829753876,0.38002559542655945,19.851537704467773,1.0,1.1240630149841309,0.20940758287906647,80.94834899902344,20.308719635009766,2.651682138442993,-0.007154643535614014,0.008184476755559444,90.0647964477539,0.42034339904785156,-0.4638904631137848,-13.209491729736328,123.85459899902344,-38.98807144165039,1238m394,1,1238m394w1o0175778e007,22,1,0,0,7,1,57703.26953125,57713.421875,57708.34765625,17.61288070678711,0.24313464760780334,,,,
15.11,22.074621200561523,1520.4678955078125,1048.6082763671875,159.46388244628906,0.22131553292274475,0.20994983613491058,19.33689308166504,1.0,3.2604780197143555,0.290541410446167,152.2657470703125,19.796531677246094,2.6550986766815186,0.0013121366500854492,0.004373586270958185,160.04727172851562,0.2840477228164673,-0.8400310277938843,-12.672013282775879,123.84687805175781,-38.99592971801758,1238m394,1,1238m394w1o0110249e007,23,1,0,0,7,1,57703.26953125,57713.421875,57708.34765625,16.993343353271484,0.13230954110622406,,,,
15.12,28.022930145263672,1522.1090087890625,1056.3948974609375,3430.730224609375,0.011049814522266388,0.010491735301911831,22.017547607421875,1.0,2.4612295627593994,0.936491072177887,3423.238037109375,22.502355575561523,2.6530230045318604,-0.0011548399925231934,0.0002491261111572385,3431.08740234375,0.0029712594114243984,0.007945085875689983,-13.56272029876709,123.83922576904297,-38.99467468261719,1238m394,1,1238m394w1o0039170e007,23,1,0,0,7,1,57703.26953125,57713.421875,57708.34765625,13.66153335571289,0.006968081928789616,,,,
16.1,0.19017097353935242,1528.45458984375,1048.5096435546875,16832.33203125,0.009183790534734726,0.008586033247411251,85.70109558105469,1.0,2.3170955181121826,0.8430809378623962,16854.875,87.77728271484375,2.888106346130371,0.00029397010803222656,0.00020471728930715472,16829.36328125,0.00772343622520566,-0.0020643104799091816,-19.095062255859375,123.84697723388672,-38.989830017089844,1238m394,2,1238m394w2o0032543e007,21,1,0,0,7,1,57703.13671875,57713.421875,57708.28125,11.934638977050781,0.005528031848371029,,,,
16.2,4.254150867462158,1528.019287109375,1049.9251708984375,4413.30712890625,0.033570609986782074,0.03227565810084343,80.51383972167969,1.0,1.7833850383758545,0.290630966424942,4432.5068359375,82.46033477783203,2.883369207382202,0.001106560230255127,0.0007121742237359285,4412.6455078125,0.011050844565033913,0.012067421339452267,-18.99698829650879,123.8455810546875,-38.99016189575195,1238m394,2,1238m394w2o0112948e007,19,1,0,0,7,1,57703.13671875,57713.421875,57708.28125,13.388089179992676,0.019809704273939133,,,,
16.3,9.866815567016602,1524.91455078125,1048.702880859375,3308.98486328125,0.04309191554784775,0.03895192965865135,72.86865997314453,0.9999999403953552,1.445230484008789,0.5505581498146057,3327.3291015625,74.77128601074219,2.8855350017547607,0.001943349838256836,0.000825810304377228,3308.080810546875,-0.017215367406606674,-0.004658170510083437,-18.795743942260742,123.84678649902344,-38.99253463745117,1238m394,2,1238m394w2o0087092e007,20,1,0,0,7,1,57703.13671875,57713.421875,57708.28125,13.700762748718262,0.02391335368156433,,,,
16.4,14.008569717407227,1525.830322265625,1052.7950439453125,352.7940673828125,0.38216814398765564,0.35993269085884094,69.37028503417969,1.0,0.4520045220851898,0.22092397511005402,355.50115966796875,71.24175262451172,2.8848695755004883,-0.0016446709632873535,0.007409863173961639,352.4605712890625,0.17990800738334656,-0.1761898249387741,-18.362590789794922,123.84275817871094,-38.9918327331543,1238m394,2,1238m394w2o0123828e007,22,1,0,0,7,1,57703.13671875,57713.421875,57708.28125,16.131196975708008,0.2163066416978836,,,,
16.5,16.892990112304688,1530.1715087890625,1054.3623046875,1192.0499267578125,0.11608888953924179,0.1082986444234848,70.61671447753906,1.0,0.8148270845413208,0.6852229833602905,1203.3077392578125,72.49918365478516,2.886507987976074,0.004825711250305176,0.0022232041228562593,1192.0098876953125,0.0039130933582782745,0.0070209801197052,-18.980030059814453,123.84122467041016,-38.98851776123047,1238m394,2,1238m394w2o0051316e007,22,1,0,0,7,1,57703.13671875,57713.421875,57708.28125,14.809264183044434,0.06439410150051117,,,,
