HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2460001.66936,2023-02-26.1659464,bF,2.05,16.547,14.581,0.036,5.341,0.175,g
2460001.67063,2023-02-26.1672302,bF,2.06,16.455,14.633,0.041,5.088,0.191,g
2460003.53992,2023-02-28.0365951,bj,2.03,16.233,14.493,0.044,5.793,0.234,g
2460003.54116,2023-02-28.0378371,bj,2.04,16.047,14.550,0.055,5.494,0.277,g
2460004.63120,2023-03-01.1279372,bj,1.97,16.177,14.618,0.052,5.164,0.246,g
2460004.64246,2023-03-01.1391994,bj,1.97,16.170,14.582,0.051,5.335,0.247,g
2460005.65024,2023-03-02.1470217,bj,1.96,16.003,14.720,0.067,4.700,0.289,g
2460006.43256,2023-03-02.9293776,bm,1.99,15.512,14.530,0.089,5.598,0.454,g
2460006.43379,2023-03-02.9306168,bo,1.54,16.098,14.571,0.054,5.388,0.266,g
2460006.43380,2023-03-02.9306173,bm,1.99,15.669,14.824,0.101,4.270,0.393,g
2460006.43503,2023-03-02.9318555,bo,1.55,16.094,14.659,0.059,4.968,0.266,g
2460006.43504,2023-03-02.9318557,bm,2.00,15.610,14.623,0.088,5.141,0.415,g
2460006.73312,2023-03-03.2299614,bF,2.13,15.818,14.604,0.072,5.230,0.343,g
2460006.73443,2023-03-03.2312679,bF,2.13,15.732,14.592,0.077,5.286,0.371,g
2460006.73573,2023-03-03.2325673,bF,2.16,15.970,14.632,0.064,5.096,0.298,g
2460007.63860,2023-03-04.1354832,bk,1.53,16.073,14.722,0.063,4.692,0.271,g
2460007.63860,2023-03-04.1354833,bi,1.44,15.418,14.447,0.090,6.042,0.495,g
2460007.63985,2023-03-04.1367265,bi,1.44,15.399,14.894,0.138,4.004,0.503,g
2460007.63985,2023-03-04.1367271,bk,1.94,16.056,14.669,0.061,4.927,0.276,g
2460007.64108,2023-03-04.1379629,bk,1.57,16.158,14.554,0.050,5.475,0.251,g
2460007.64109,2023-03-04.1379635,bi,1.46,15.410,14.677,0.112,4.888,0.498,g
2460007.66824,2023-03-04.1651232,bF,2.12,16.062,14.611,0.058,5.195,0.274,g
2460007.66954,2023-03-04.1664167,bF,2.11,15.885,14.589,0.066,5.303,0.322,g
2460007.67083,2023-03-04.1677167,bF,2.11,16.036,14.635,0.060,5.084,0.280,g
2460007.72396,2023-03-04.2208468,bF,2.15,15.751,14.744,0.087,4.599,0.364,g
2460007.72524,2023-03-04.2221306,bF,2.19,15.761,14.471,0.067,5.906,0.362,g
2460007.72654,2023-03-04.2234307,bF,2.18,15.699,14.575,0.078,5.370,0.383,g
2460008.68687,2023-03-05.1838099,bi,1.49,15.227,14.700,0.135,4.785,0.590,g
2460008.68687,2023-03-05.1838104,bk,1.99,15.761,14.392,0.062,6.353,0.362,g
2460008.68810,2023-03-05.1850393,bk,2.01,15.837,14.565,0.068,5.421,0.337,g
2460008.68810,2023-03-05.1850391,bi,1.48,15.467,14.740,0.112,4.610,0.473,g
2460008.68934,2023-03-05.1862820,bk,1.98,15.792,14.628,0.075,5.113,0.351,g
2460008.68934,2023-03-05.1862817,bi,1.47,15.237,14.619,0.124,5.156,0.584,g
2460009.66846,2023-03-06.1654503,bk,2.00,15.764,14.575,0.073,5.372,0.361,g
2460009.66847,2023-03-06.1654513,bi,1.42,15.101,14.526,0.129,5.618,0.663,g
2460009.66971,2023-03-06.1667038,bk,1.99,15.778,14.608,0.075,5.210,0.356,g
2460009.66972,2023-03-06.1667038,bi,1.48,15.206,14.761,0.146,4.522,0.601,g
2460009.67097,2023-03-06.1679490,bk,2.01,15.766,14.420,0.063,6.198,0.361,g
2460009.67097,2023-03-06.1679490,bi,1.43,15.100,14.809,0.168,4.328,0.663,g
2460009.71351,2023-03-06.2105076,bF,2.19,15.586,14.620,0.090,5.155,0.425,g
2460009.71479,2023-03-06.2117792,bF,2.2,99.990,99.990,99.990,99.990,99.990,g
2460009.71607,2023-03-06.2130574,bF,2.24,15.655,14.556,0.080,5.467,0.398,g
2460011.68687,2023-03-08.1839653,bG,1.54,15.536,14.528,0.087,5.609,0.444,g
2460011.68687,2023-03-08.1839650,bE,1.99,15.289,14.723,0.130,4.685,0.557,g
2460011.68815,2023-03-08.1852504,bE,2.00,15.396,14.500,0.096,5.753,0.505,g
2460011.68816,2023-03-08.1852503,bG,1.52,15.753,14.657,0.080,4.979,0.363,g
2460011.68944,2023-03-08.1865354,bE,1.99,15.290,14.932,0.158,3.864,0.556,g
2460015.32063,2023-03-11.8179380,bn,1.53,16.277,14.627,0.048,5.117,0.225,g
2460015.32190,2023-03-11.8192043,bn,1.38,16.234,14.682,0.053,4.866,0.234,g
2460015.32314,2023-03-11.8204439,bn,1.50,16.282,14.530,0.044,5.594,0.224,g
2460015.75328,2023-03-12.2506023,br,1.99,15.941,14.508,0.059,5.711,0.307,g
2460015.75450,2023-03-12.2518359,br,2.05,16.099,14.591,0.055,5.296,0.265,g
2460015.75574,2023-03-12.2530766,br,2.04,15.928,14.637,0.067,5.070,0.310,g
2460016.69793,2023-03-13.1953166,bj,1.96,15.961,14.669,0.067,4.923,0.300,g
2460017.42431,2023-03-13.9217456,bm,1.51,15.947,14.504,0.058,5.730,0.305,g
2460017.42431,2023-03-13.9217456,bo,1.49,16.451,14.555,0.038,5.468,0.192,g
2460017.42569,2023-03-13.9231210,bm,1.54,15.885,14.653,0.071,4.998,0.323,g
2460017.42696,2023-03-13.9243925,bm,1.55,15.958,14.558,0.060,5.452,0.302,g
2460017.42696,2023-03-13.9243928,bo,1.50,16.370,14.569,0.042,5.400,0.207,g
2460017.60706,2023-03-14.1044952,bq,2.11,15.808,14.784,0.085,4.431,0.345,g
2460017.60829,2023-03-14.1057289,bq,2.10,15.824,14.736,0.081,4.630,0.340,g
2460017.60952,2023-03-14.1069591,bq,2.09,15.819,14.643,0.074,5.046,0.342,g
2460017.69644,2023-03-14.1938891,bF,2.15,99.990,99.990,99.990,99.990,99.990,g
2460017.69773,2023-03-14.1951732,bF,2.14,16.186,14.686,0.055,4.852,0.245,g
2460017.69903,2023-03-14.1964660,bF,2.17,16.222,14.651,0.052,5.011,0.237,g
2460017.72019,2023-03-14.2176310,bq,1.57,14.962,14.269,0.116,7.122,0.754,g
2460017.72140,2023-03-14.2188519,bq,1.54,14.823,>14.823,99.990,4.106,0.857,g
2460017.72265,2023-03-14.2200892,bq,1.47,15.337,14.464,0.098,5.951,0.534,g
2460017.75050,2023-03-14.2479515,br,1.41,16.241,14.553,0.046,5.479,0.233,g
2460017.75175,2023-03-14.2491989,br,1.43,99.990,99.990,99.990,99.990,99.990,g
2460017.75299,2023-03-14.2504379,br,1.47,15.175,14.854,0.165,4.152,0.626,g
2460018.60690,2023-03-15.1043938,bq,2.38,15.841,14.733,0.079,4.644,0.336,g
2460018.60815,2023-03-15.1056391,bq,2.42,15.840,14.698,0.077,4.798,0.336,g
2460018.60938,2023-03-15.1068716,bq,2.38,15.827,14.577,0.069,5.361,0.340,g
2460018.69451,2023-03-15.1920111,bj,1.92,16.124,14.563,0.052,5.433,0.258,g
2460019.69338,2023-03-16.1909453,bj,1.53,16.337,14.657,0.047,4.983,0.212,g
2460020.68568,2023-03-17.1832974,bj,1.51,16.351,14.592,0.043,5.286,0.210,g
2460021.39816,2023-03-17.8958369,bm,1.58,16.061,14.658,0.060,4.975,0.275,g
2460021.39816,2023-03-17.8958369,bo,1.53,16.520,14.570,0.036,5.395,0.180,g
2460021.39958,2023-03-17.8972465,bm,1.55,16.017,14.726,0.067,4.673,0.286,g
2460021.40163,2023-03-17.8993068,bo,1.56,16.552,14.633,0.037,5.093,0.176,g
2460021.40163,2023-03-17.8993068,bm,1.56,16.004,14.557,0.058,5.463,0.290,g
2460021.69417,2023-03-18.1918604,bF,2.14,16.599,14.615,0.035,5.176,0.168,g
2460021.69547,2023-03-18.1931596,bF,2.17,16.479,14.621,0.040,5.147,0.187,g
2460021.69676,2023-03-18.1944480,bF,2.15,16.502,14.627,0.039,5.122,0.184,g
2460022.60835,2023-03-19.1061049,bF,2.06,16.623,14.611,0.034,5.195,0.164,g
2460022.60965,2023-03-19.1074018,bF,2.09,16.627,14.582,0.033,5.340,0.163,g
2460022.61094,2023-03-19.1086834,bF,2.08,16.552,14.632,0.037,5.097,0.174,g
2460022.65885,2023-03-19.1565942,bG,1.60,16.627,14.581,0.033,5.342,0.163,g
2460022.65885,2023-03-19.1565934,bE,2.02,15.964,14.724,0.070,4.683,0.299,g
2460022.66141,2023-03-19.1591571,bE,2.04,15.999,14.610,0.061,5.200,0.290,g
2460023.62013,2023-03-20.1179412,bE,1.99,16.284,14.545,0.044,5.522,0.224,g
2460023.62013,2023-03-20.1179410,bG,1.54,16.626,14.630,0.035,5.105,0.163,g
2460023.62141,2023-03-20.1192259,bG,1.62,16.522,14.519,0.035,5.652,0.180,g
2460023.62142,2023-03-20.1192256,bE,1.98,16.096,14.700,0.061,4.785,0.265,g
2460023.62271,2023-03-20.1205188,bE,1.96,16.020,14.499,0.054,5.757,0.285,g
2460023.62404,2023-03-20.1218523,bF,2.11,99.990,99.990,99.990,99.990,99.990,g
2460023.62532,2023-03-20.1231326,bF,2.12,99.990,99.990,99.990,99.990,99.990,g
2460023.62661,2023-03-20.1244201,bF,2.11,99.990,99.990,99.990,99.990,99.990,g
2460023.64353,2023-03-20.1413386,bE,1.95,16.126,14.551,0.051,5.492,0.259,g
2460023.64483,2023-03-20.1426344,bE,1.96,15.995,14.731,0.069,4.652,0.291,g
2460023.64610,2023-03-20.1439123,bE,1.96,16.163,14.485,0.047,5.836,0.250,g
2460023.67468,2023-03-20.1725010,bj,1.53,16.267,14.571,0.046,5.393,0.226,g
2460024.66949,2023-03-21.1673675,bF,2.14,99.990,99.990,99.990,99.990,99.990,g
2460024.67078,2023-03-21.1686532,bF,2.15,16.470,14.588,0.039,5.310,0.189,g
2460024.67207,2023-03-21.1699462,bF,2.14,99.990,99.990,99.990,99.990,99.990,g
2460026.62132,2023-03-23.1193207,bj,1.96,16.291,14.624,0.047,5.136,0.221,g
2460026.62256,2023-03-23.1205622,bj,1.99,16.460,14.592,0.039,5.289,0.190,g
2460026.69725,2023-03-23.1952597,br,2.24,16.236,14.640,0.051,5.060,0.237,g
2460026.69848,2023-03-23.1964947,br,2.25,16.385,14.545,0.041,5.522,0.207,g
2460026.69973,2023-03-23.1977399,br,2.24,16.401,14.512,0.039,5.690,0.203,g
2460027.64064,2023-03-24.1387063,bE,2.12,16.075,14.568,0.055,5.405,0.271,g
2460027.64192,2023-03-24.1400031,bG,1.96,16.458,14.627,0.041,5.117,0.190,g
2460027.64193,2023-03-24.1400033,bE,2.11,15.919,14.510,0.060,5.701,0.312,g
2460027.64322,2023-03-24.1412890,bE,2.12,16.088,14.501,0.051,5.750,0.268,g
2460027.64990,2023-03-24.1479743,bj,1.54,16.327,14.720,0.050,4.701,0.214,g
2460028.64470,2023-03-25.1428387,bE,2.29,15.950,14.500,0.058,5.751,0.304,g
2460028.64600,2023-03-25.1441369,bE,2.30,15.803,14.586,0.071,5.319,0.347,g
2460028.64730,2023-03-25.1454337,bE,2.29,15.925,14.649,0.068,5.018,0.310,g
2460028.67213,2023-03-25.1702770,bF,2.09,16.465,14.622,0.040,5.144,0.189,g
2460028.67344,2023-03-25.1715899,bF,2.07,16.427,14.663,0.043,4.949,0.196,g
2460028.67474,2023-03-25.1728876,bF,2.08,16.433,14.748,0.046,4.577,0.195,g
2460029.59082,2023-03-26.0890253,bG,1.62,16.547,14.542,0.035,5.536,0.175,g
2460029.59082,2023-03-26.0890246,bE,2.02,15.974,14.577,0.061,5.361,0.297,g
2460029.59211,2023-03-26.0903118,bE,2.01,16.028,14.694,0.064,4.813,0.282,g
2460029.59339,2023-03-26.0915986,bG,1.54,16.523,14.631,0.038,5.099,0.179,g
2460029.59340,2023-03-26.0915987,bE,2.02,16.093,14.624,0.057,5.132,0.266,g
2460029.64136,2023-03-26.1395754,bk,1.56,16.727,14.503,0.029,5.735,0.151,g
2460029.64136,2023-03-26.1395753,bi,1.46,15.898,14.607,0.067,5.213,0.319,g
2460029.64261,2023-03-26.1408254,bi,1.46,15.822,14.645,0.074,5.037,0.342,g
2460029.64261,2023-03-26.1408255,bk,1.54,16.620,14.596,0.034,5.263,0.165,g
2460029.64387,2023-03-26.1420747,bk,1.55,16.644,14.556,0.032,5.466,0.162,g
2460029.64387,2023-03-26.1420744,bi,1.40,15.719,14.808,0.095,4.332,0.375,g
2460030.65835,2023-03-27.1566259,bs,1.51,16.315,14.613,0.046,5.183,0.218,g
2460030.69253,2023-03-27.1908137,bs,1.43,15.501,14.912,0.127,3.940,0.459,g
2460030.69377,2023-03-27.1920496,bs,1.44,15.906,14.643,0.068,5.045,0.317,g
2460031.63456,2023-03-28.1329075,bE,2.03,16.034,14.721,0.065,4.695,0.281,g
2460031.63585,2023-03-28.1341939,bE,2.01,16.094,14.649,0.058,5.015,0.266,g
2460031.63585,2023-03-28.1341931,bG,1.62,16.610,14.631,0.035,5.103,0.166,g
2460031.63714,2023-03-28.1354784,bE,2.01,16.083,14.592,0.056,5.289,0.269,g
2460032.40256,2023-03-28.9009603,bn,2.00,16.334,14.619,0.045,5.155,0.214,g
2460032.40395,2023-03-28.9023509,bn,1.99,16.363,14.597,0.043,5.264,0.208,g
2460032.40528,2023-03-28.9036788,bn,2.00,16.327,14.575,0.044,5.372,0.215,g
2460033.56580,2023-03-30.0642881,bi,2.10,15.717,14.712,0.087,4.733,0.376,g
2460033.56580,2023-03-30.0642879,bk,2.27,16.317,14.467,0.040,5.931,0.218,g
2460033.56704,2023-03-30.0655241,bi,2.12,15.566,14.573,0.088,5.380,0.432,g
2460033.56704,2023-03-30.0655239,bk,2.34,16.230,14.561,0.047,5.438,0.236,g
2460033.56827,2023-03-30.0667539,bk,2.32,16.280,14.521,0.043,5.642,0.226,g
2460033.56827,2023-03-30.0667540,bi,2.10,15.648,14.487,0.075,5.826,0.401,g
2460034.64018,2023-03-31.1387363,bF,2.13,99.990,99.990,99.990,99.990,99.990,g
2460034.64148,2023-03-31.1400304,bF,2.11,16.238,14.589,0.048,5.304,0.234,g
2460034.64277,2023-03-31.1413239,bF,2.12,99.990,99.990,99.990,99.990,99.990,g
2460036.36284,2023-04-01.8615182,bo,1.45,16.167,14.650,0.054,5.013,0.249,g
2460036.36285,2023-04-01.8615181,bm,1.43,15.638,14.716,0.094,4.715,0.404,g
2460036.36413,2023-04-01.8628025,bo,1.42,15.989,14.499,0.056,5.756,0.293,g
2460036.36413,2023-04-01.8628033,bm,1.53,15.609,14.736,0.098,4.629,0.415,g
2460036.36538,2023-04-01.8640553,bo,1.48,15.972,14.613,0.063,5.185,0.297,g
2460036.36539,2023-04-01.8640556,bm,1.48,15.727,14.696,0.085,4.805,0.372,g
2460037.59728,2023-04-03.0960464,bF,2.03,16.048,14.735,0.066,4.632,0.277,g
2460037.59860,2023-04-03.0973562,bF,2.04,16.055,14.487,0.052,5.825,0.275,g
2460037.59989,2023-04-03.0986495,bF,2.02,15.968,14.390,0.051,6.369,0.299,g
2460037.60368,2023-04-03.1024474,bk,1.47,16.089,14.580,0.055,5.344,0.267,g
2460037.60369,2023-04-03.1024478,bi,1.48,15.453,14.704,0.110,4.771,0.479,g
2460037.60492,2023-04-03.1036854,bk,1.49,16.074,14.754,0.065,4.554,0.271,g
2460037.60493,2023-04-03.1036850,bi,1.48,15.206,15.017,0.184,3.577,0.601,g
2460037.60615,2023-04-03.1049143,bk,1.51,16.028,14.448,0.051,6.036,0.284,g
2460037.60616,2023-04-03.1049152,bi,1.44,15.552,14.523,0.085,5.638,0.438,g
2460037.61316,2023-04-03.1119181,bE,1.54,15.708,14.596,0.079,5.271,0.379,g
2460037.61444,2023-04-03.1132028,bE,1.51,15.790,14.617,0.075,5.165,0.352,g
2460037.61574,2023-04-03.1145026,bE,1.47,15.532,14.497,0.085,5.773,0.446,g
2460037.62120,2023-04-03.1199619,bF,1.99,16.071,14.602,0.057,5.238,0.271,g
2460037.62251,2023-04-03.1212665,bF,1.96,16.097,14.698,0.060,4.797,0.265,g
2460037.62380,2023-04-03.1225614,bF,1.98,15.883,14.745,0.077,4.594,0.322,g
2460038.58381,2023-04-04.0826484,bi,1.51,14.474,>14.474,99.990,1.644,1.178,g
2460038.58381,2023-04-04.0826480,bk,1.51,15.164,14.437,0.112,6.097,0.626,g
2460038.58505,2023-04-04.0838868,bi,1.37,14.673,>14.673,99.990,2.690,0.981,g
2460038.58505,2023-04-04.0838876,bk,1.56,15.360,14.375,0.089,6.453,0.523,g
2460038.58629,2023-04-04.0851173,bi,1.52,14.941,14.875,0.207,4.073,0.767,g
2460038.58629,2023-04-04.0851178,bk,1.49,15.619,15.078,0.133,3.380,0.411,g
2460038.61133,2023-04-04.1101648,bE,1.54,14.951,14.723,0.178,4.688,0.760,g
2460038.61262,2023-04-04.1114572,bE,1.46,15.000,14.538,0.143,5.561,0.727,g
2460038.61392,2023-04-04.1127491,bE,1.48,15.414,14.543,0.099,5.528,0.496,g
2460038.61522,2023-04-04.1140625,bF,2.07,15.774,14.639,0.077,5.063,0.357,g
2460038.61652,2023-04-04.1153578,bF,2.07,15.698,14.533,0.075,5.586,0.382,g
2460038.61781,2023-04-04.1166458,bF,2.08,15.705,14.536,0.075,5.567,0.380,g
2460039.61918,2023-04-05.1180835,bE,1.51,15.555,14.440,0.079,6.080,0.437,g
2460039.62047,2023-04-05.1193787,bG,1.46,15.744,14.604,0.077,5.231,0.366,g
2460039.62048,2023-04-05.1193797,bE,1.48,15.206,14.722,0.140,4.694,0.601,g
2460039.63890,2023-04-05.1378038,bF,2.12,15.931,14.522,0.060,5.638,0.309,g
2460039.64018,2023-04-05.1390940,bF,2.08,15.718,14.637,0.081,5.071,0.375,g
2460039.64148,2023-04-05.1403909,bF,2.11,15.764,14.602,0.075,5.236,0.360,g
2460040.55019,2023-04-06.0491673,bi,1.49,15.234,14.661,0.130,4.962,0.586,g
2460040.55019,2023-04-06.0491672,bk,1.41,15.759,14.644,0.079,5.040,0.362,g
2460040.55143,2023-04-06.0504046,bi,1.38,15.018,14.741,0.170,4.607,0.715,g
2460040.55143,2023-04-06.0504052,bk,1.47,15.878,14.605,0.068,5.225,0.325,g
2460040.55267,2023-04-06.0516493,bk,1.47,15.749,14.712,0.084,4.737,0.365,g
2460040.55267,2023-04-06.0516486,bi,1.41,15.042,14.772,0.171,4.482,0.699,g
2460040.58028,2023-04-06.0792574,bE,1.43,15.298,14.701,0.127,4.785,0.552,g
2460040.58156,2023-04-06.0805392,bG,1.48,15.790,14.611,0.074,5.197,0.351,g
2460040.58156,2023-04-06.0805388,bE,1.89,15.259,14.663,0.127,4.953,0.572,g
2460040.63656,2023-04-06.1355393,bj,1.98,15.358,14.277,0.081,7.067,0.523,g
2460041.34035,2023-04-06.8393825,bo,1.40,15.924,14.714,0.072,4.724,0.311,g
2460041.34036,2023-04-06.8393826,bm,1.48,15.298,14.614,0.117,5.182,0.552,g
2460041.34161,2023-04-06.8406501,bo,1.49,15.856,14.689,0.075,4.834,0.331,g
2460041.34162,2023-04-06.8406504,bm,1.52,15.356,14.619,0.111,5.159,0.524,g
2460041.34287,2023-04-06.8418946,bm,1.54,15.387,14.744,0.121,4.596,0.509,g
2460042.59799,2023-04-08.0971130,bE,1.42,15.520,14.859,0.119,4.135,0.450,g
2460042.59927,2023-04-08.0983960,bG,1.49,15.986,14.625,0.063,5.124,0.293,g
2460042.59928,2023-04-08.0983957,bE,1.49,15.472,14.503,0.090,5.740,0.471,g
2460042.60056,2023-04-08.0996807,bE,1.4,15.528,14.799,0.112,4.371,0.447,g
2460042.62573,2023-04-08.1248627,bF,2.02,15.916,14.564,0.063,5.426,0.313,g
2460042.62703,2023-04-08.1261548,bF,2.01,15.914,14.615,0.066,5.176,0.313,g
2460042.62832,2023-04-08.1274475,bF,2.0,15.726,14.604,0.078,5.229,0.373,g
2460044.64799,2023-04-10.1472596,br,1.49,16.402,14.601,0.042,5.244,0.201,g
2460044.64923,2023-04-10.1485077,br,1.47,16.341,14.562,0.043,5.438,0.212,g
2460044.65046,2023-04-10.1497348,br,1.49,16.429,14.493,0.037,5.791,0.196,g
2460045.61692,2023-04-11.1162630,bj,1.94,15.856,14.646,0.072,5.033,0.330,g
2460045.61785,2023-04-11.1171990,bq,1.53,15.728,14.774,0.091,4.471,0.372,g
2460045.61909,2023-04-11.1184354,bq,1.5,15.686,14.683,0.087,4.863,0.386,g
2460045.62031,2023-04-11.1196491,bq,1.54,15.848,14.793,0.083,4.392,0.333,g
2460046.59605,2023-04-12.0954679,bk,1.43,16.525,14.514,0.034,5.683,0.180,g
2460046.59606,2023-04-12.0954680,bi,1.97,15.680,14.598,0.081,5.257,0.389,g
2460046.59729,2023-04-12.0967096,bk,1.49,16.607,14.591,0.034,5.289,0.167,g
2460046.59730,2023-04-12.0967090,bi,1.63,15.803,14.674,0.078,4.902,0.347,g
2460046.59855,2023-04-12.0979630,bk,1.44,16.477,14.659,0.041,4.970,0.187,g
2460046.59855,2023-04-12.0979633,bi,1.98,15.865,14.530,0.064,5.601,0.328,g
2460046.66007,2023-04-12.1594930,br,1.47,16.281,14.564,0.045,5.426,0.224,g
2460046.66131,2023-04-12.1607347,br,1.52,16.489,14.594,0.038,5.280,0.185,g
2460046.66255,2023-04-12.1619767,br,1.46,16.432,14.584,0.040,5.325,0.195,g
2460047.59136,2023-04-13.0908527,bG,1.46,16.600,14.574,0.034,5.373,0.167,g
2460047.59136,2023-04-13.0908528,bE,1.52,16.007,14.606,0.060,5.220,0.288,g
2460047.59267,2023-04-13.0921510,bE,1.47,16.029,14.467,0.052,5.934,0.282,g
2460047.59287,2023-04-13.0923673,bj,1.97,16.268,14.537,0.045,5.560,0.227,g
2460047.59397,2023-04-13.0934518,bE,1.93,15.857,14.672,0.074,4.914,0.330,g
2460047.59924,2023-04-13.0987353,bF,1.95,16.622,14.613,0.034,5.190,0.164,g
2460047.60056,2023-04-13.1000444,bF,1.97,16.779,15.569,0.072,2.150,0.141,g
2460047.60184,2023-04-13.1013302,bF,1.96,16.580,14.527,0.033,5.614,0.170,g
2460047.61909,2023-04-13.1185741,bq,1.45,15.792,14.726,0.082,4.672,0.351,g
2460047.62034,2023-04-13.1198255,bq,1.47,15.818,14.723,0.080,4.685,0.342,g
2460047.62157,2023-04-13.1210553,bq,1.45,15.927,14.739,0.073,4.617,0.310,g
2460048.57503,2023-04-14.0745870,bE,1.54,16.178,14.596,0.051,5.269,0.247,g
2460048.57632,2023-04-14.0758869,bG,1.44,16.563,14.599,0.036,5.252,0.173,g
2460048.57633,2023-04-14.0758868,bE,1.54,15.997,14.633,0.062,5.092,0.291,g
2460048.57762,2023-04-14.0771866,bE,1.49,16.048,14.546,0.055,5.516,0.278,g
2460049.58592,2023-04-15.0855600,bE,1.95,16.203,14.541,0.047,5.545,0.241,g
2460049.58724,2023-04-15.0868728,bE,1.52,16.030,14.484,0.053,5.835,0.282,g
2460049.58851,2023-04-15.0881550,bE,1.60,16.068,14.656,0.060,4.984,0.272,g
2460049.58851,2023-04-15.0881561,bG,1.54,16.476,14.603,0.039,5.232,0.187,g
2460050.50915,2023-04-16.0088665,bj,1.93,16.457,14.569,0.039,5.397,0.190,g
2460050.51038,2023-04-16.0100953,bj,1.92,16.283,14.579,0.046,5.352,0.223,g
2460050.55818,2023-04-16.0578954,bE,1.44,16.003,14.482,0.054,5.850,0.289,g
2460050.55947,2023-04-16.0591851,bG,1.47,16.561,14.628,0.037,5.111,0.173,g
2460050.55947,2023-04-16.0591847,bE,1.43,16.002,14.697,0.066,4.798,0.289,g
2460051.57798,2023-04-17.0777688,bG,1.54,16.451,14.536,0.038,5.568,0.191,g
2460051.57798,2023-04-17.0777695,bE,1.46,15.985,14.655,0.064,4.991,0.294,g
2460051.57927,2023-04-17.0790540,bE,1.45,16.155,14.529,0.049,5.605,0.252,g
2460051.58056,2023-04-17.0803395,bE,1.45,16.080,14.628,0.058,5.113,0.269,g
2460051.65077,2023-04-17.1505636,br,1.48,16.357,14.477,0.042,5.882,0.225,g
2460051.65201,2023-04-17.1517939,br,1.51,16.040,14.553,0.056,5.484,0.281,g
2460051.65322,2023-04-17.1530135,br,1.41,15.881,14.529,0.065,5.602,0.335,g
2460052.55343,2023-04-18.0532943,bi,1.37,15.862,14.600,0.069,5.249,0.329,g
2460052.55344,2023-04-18.0532967,bk,1.52,16.506,14.573,0.037,5.378,0.183,g
2460052.55467,2023-04-18.0545267,bi,1.38,15.695,14.661,0.085,4.962,0.384,g
2460052.55467,2023-04-18.0545267,bk,1.41,16.602,14.587,0.034,5.310,0.168,g
2460052.55591,2023-04-18.0557662,bk,1.41,16.799,14.573,0.028,5.380,0.141,g
2460052.55591,2023-04-18.0557663,bi,1.46,15.851,14.800,0.083,4.363,0.332,g
2460052.57255,2023-04-18.0724118,bj,1.93,16.509,14.645,0.039,5.035,0.181,g
2460052.60487,2023-04-18.1047429,bF,1.47,16.610,14.546,0.033,5.514,0.166,g
2460052.60618,2023-04-18.1060424,bF,1.43,16.588,14.535,0.033,5.577,0.169,g
2460052.60746,2023-04-18.1073267,bF,1.92,16.533,14.604,0.037,5.228,0.178,g
2460054.49098,2023-04-19.9909859,bj,2.18,16.450,14.513,0.037,5.687,0.192,g
2460054.51513,2023-04-20.0151350,bE,1.51,16.137,14.620,0.054,5.155,0.255,g
2460054.51643,2023-04-20.0164298,bE,1.55,16.202,14.631,0.052,5.102,0.241,g
2460054.51771,2023-04-20.0177078,bE,1.47,16.140,14.557,0.051,5.461,0.255,g
2460056.53628,2023-04-22.0364359,bi,1.41,15.789,14.843,0.092,4.198,0.352,g
2460056.53628,2023-04-22.0364362,bk,1.53,16.655,14.547,0.031,5.514,0.160,g
2460056.53752,2023-04-22.0376766,bi,1.54,15.833,14.632,0.073,5.094,0.338,g
2460056.53752,2023-04-22.0376766,bk,1.54,16.695,14.549,0.030,5.504,0.154,g
2460056.53877,2023-04-22.0389270,bi,1.44,15.823,14.851,0.090,4.163,0.341,g
2460056.53877,2023-04-22.0389263,bk,1.47,16.678,14.531,0.030,5.591,0.157,g
2460057.55265,2023-04-23.0528810,bE,1.42,16.033,14.578,0.057,5.359,0.281,g
2460057.55394,2023-04-23.0541736,bG,1.43,16.400,14.518,0.039,5.661,0.201,g
2460057.55395,2023-04-23.0541737,bE,1.43,16.119,14.611,0.055,5.199,0.260,g
2460057.55523,2023-04-23.0554549,bE,1.50,16.038,14.713,0.065,4.732,0.280,g
2460059.54394,2023-04-25.0443136,bi,1.37,15.786,14.683,0.079,4.864,0.353,g
2460059.54394,2023-04-25.0443136,bk,1.48,16.566,14.562,0.035,5.435,0.173,g
2460059.54517,2023-04-25.0455424,bi,1.44,15.707,14.586,0.078,5.316,0.380,g
2460059.54517,2023-04-25.0455425,bk,1.45,16.693,14.564,0.031,5.424,0.154,g
2460059.54640,2023-04-25.0467797,bi,1.41,15.727,14.689,0.084,4.836,0.372,g
2460059.54640,2023-04-25.0467806,bk,1.42,16.617,14.586,0.034,5.315,0.165,g
2460059.60926,2023-04-25.1096417,br,1.53,16.067,14.521,0.053,5.642,0.273,g
2460059.61050,2023-04-25.1108849,br,1.54,15.986,14.508,0.056,5.714,0.294,g
2460059.61174,2023-04-25.1121221,br,1.5,15.945,14.508,0.058,5.713,0.305,g
2460060.49691,2023-04-25.9973531,bF,1.99,16.613,14.558,0.033,5.457,0.166,g
2460060.49818,2023-04-25.9986392,bF,1.96,16.544,14.581,0.036,5.341,0.176,g
2460060.49950,2023-04-25.9999508,bF,2.0,16.487,14.628,0.040,5.116,0.186,g
2460061.55064,2023-04-27.0511594,bE,1.43,15.881,14.622,0.069,5.142,0.323,g
